,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
4439,Eugenol F,97-53-0,HEK293H,2,384,8.57E-09,3.65E-05,3.99E-05,0.91465134,N,
4440,Methyl-antranilate,134-20-3,HEK293H,2,384,5.27E-09,3.81E-05,4.00E-05,0.952860849,N,
4441,Lilyfore,285977-85-7,HEK293H,2,384,3.95E-08,2.58E-05,3.98E-05,0.649747025,N,
4442,Damascone beta,23726-91-2,HEK293H,2,384,1.64E-07,6.54E-06,3.90E-05,0.16762454,N,
4443,Veloutone,14595-54-1,HEK293H,2,384,3.25E-07,6.82E-07,3.85E-05,0.017698439,N,
4444,Verdox,82356-51-2,HEK293H,2,384,NA,NA,NA,NA,N,
4445,Nirvanol,1506-02-1,HEK293H,2,384,NA,NA,NA,NA,N,
4446,Cetalox,3738-00-9,HEK293H,2,384,3.60E-07,5.04E-07,3.84E-05,0.013106202,N,
4447,Tonalide,21145-77-7,HEK293H,2,384,4.32E-07,2.34E-07,3.83E-05,0.006117899,N,
4448,"2,4-Dinitrophenol",51-28-5,HEK293H,2,384,5.43E-09,3.86E-05,4.00E-05,0.965599268,A,4.1
4449,Aldrin,309-00-2,HEK293H,2,384,7.42E-07,2.88E-08,3.80E-05,0.000757976,N,
4450,Azinphos-methyl,86-50-0,HEK293H,2,384,3.22E-08,3.28E-05,3.99E-05,0.823200175,N,
4451,Chlorpyrifos,2921-88-2,HEK293H,2,384,4.52E-07,1.50E-06,3.87E-05,0.038794891,N,
4452,"DDD-p,p'",50-29-3,HEK293H,2,384,7.78E-07,9.58E-09,3.78E-05,0.000253441,N,
4453,"DDT-o,p'",789-02-6,HEK293H,2,384,7.30E-07,2.45E-08,3.79E-05,0.000646321,N,
4454,"DDT-p,p'",72-54-8,HEK293H,2,384,5.98E-07,7.86E-08,3.81E-05,0.002062241,N,
4455,Diazinon,333-41-5,HEK293H,2,384,1.57E-07,1.45E-05,3.95E-05,0.366682743,N,
4456,Dicofol,115-32-2,HEK293H,2,384,4.90E-07,1.30E-06,3.87E-05,0.033557598,N,
4457,Dieldrin,60-57-1,HEK293H,2,384,5.25E-07,1.02E-06,3.86E-05,0.026290547,N,
4458,Disulfoton,298-04-4,HEK293H,2,384,1.81E-07,1.06E-05,3.93E-05,0.268860515,N,
4459,Endosulfan I,115-29-7,HEK293H,2,384,2.15E-07,1.41E-05,3.94E-05,0.356831172,N,
4460,Endrin,72-20-8,HEK293H,2,384,5.86E-07,4.67E-07,3.85E-05,0.012152843,N,
4461,Ethion,563-12-2,HEK293H,2,384,5.19E-07,1.15E-06,3.86E-05,0.029712959,N,
4462,Heptachlor,76-44-8,HEK293H,2,384,6.94E-07,8.29E-08,3.81E-05,0.002172873,N,
4463,Heptachlor epoxide B,1024-57-3,HEK293H,2,384,5.07E-07,1.43E-06,3.87E-05,0.036968729,N,
4464,Lindane,58-89-9,HEK293H,2,384,1.34E-07,1.63E-05,3.95E-05,0.411939941,N,
4465,"Methoxychlor-o,p'",72-43-5,HEK293H,2,384,4.69E-07,1.12E-06,3.86E-05,0.028996131,N,
4466,Parathion,56-38-2,HEK293H,2,384,1.54E-07,1.41E-05,3.95E-05,0.356831172,N,
4467,Trifluralin,1582-09-8,HEK293H,2,384,5.01E-07,5.87E-07,3.85E-05,0.015235561,N,
4468,Cisapride,81098-60-4,HEK293H,2,384,1.54E-07,2.10E-05,3.97E-05,0.529880344,B,7.8
4469,Citalopram hydrobromide,59729-33-8,HEK293H,2,384,6.80E-08,2.65E-05,3.98E-05,0.667262607,N,
4470,Dofetilide,115256-11-6,HEK293H,2,384,2.18E-08,3.68E-05,4.00E-05,0.920572666,B,8.4
4471,Moxifloxacin hydrochloride,186826-86-8,HEK293H,2,384,8.80E-09,3.94E-05,4.00E-05,0.984396554,A,6
4472,N-acetylpro-cainamide,32795-44-1,HEK293H,2,384,6.21E-09,3.93E-05,4.00E-05,0.983219078,B,9.2
4473,Quinidine sulfate,50-54-4,HEK293H,2,384,7.11E-08,2.61E-05,3.98E-05,0.655499225,B,9.3
4474,Sematilide,101526-83-4,HEK293H,2,384,6.79E-09,3.94E-05,4.00E-05,0.985054906,B,9.1
4475,Sotalol hydrochloride,959-24-0,HEK293H,2,384,5.77E-09,3.95E-05,4.00E-05,0.987162739,B,9
4476,Mifepristone,84371-65-3,HEK293H,2,384,5.34E-07,1.83E-06,3.88E-05,0.047320375,N,
4477,Perfluorobutanesulfonic_acid,375-73-5,HEK293H,2,384,7.91E-09,3.89E-05,4.00E-05,0.973260993,A,-2.9
4478,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,HEK293H,2,384,1.04E-08,3.84E-05,4.00E-05,0.96064607,A,1.4
4479,Perfluorononanoic_acid,375-95-1,HEK293H,2,384,8.57E-07,8.97E-08,3.82E-05,0.00234985,A,0.1
4480,Perfluorohexanoic_acid,307-24-4,HEK293H,2,384,2.48E-07,7.76E-06,3.92E-05,0.197879044,A,0.1
4481,Perfluorobutanoic_acid,375-22-4,HEK293H,2,384,6.53E-09,3.84E-05,3.98E-05,0.96293342,A,0.1
4482,Perfluorooctanoic_acid,335-67-1,HEK293H,2,384,3.06E-07,8.79E-06,3.93E-05,0.223865117,A,0.1
4483,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,HEK293H,2,384,6.17E-08,3.02E-05,3.99E-05,0.756594357,A,1.4
4484,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,HEK293H,2,384,4.09E-07,8.04E-06,3.92E-05,0.205086387,A,1.4
4485,Perfluoroundecanoic_acid,2058-94-8,HEK293H,2,384,1.01E-06,1.23E-07,3.82E-05,0.003210823,A,0.1
4486,Perfluorooctanesulfonic_acid,1763-23-1,HEK293H,2,384,8.95E-07,1.23E-07,3.82E-05,0.003210823,A,-2.9
4487,Perfluoroheptanoic_acid,375-85-9,HEK293H,2,384,1.28E-07,2.02E-05,3.96E-05,0.509530245,A,0.1
4488,Perfluoropentanoic_acid,2706-90-3,HEK293H,2,384,1.46E-08,3.63E-05,3.99E-05,0.90786461,A,0.1
4489,Perfluorohexanesulfonic_acid,355-46-4,HEK293H,2,384,3.82E-08,3.33E-05,3.99E-05,0.833426085,A,-2.9
4490,Perfluorodecanoic_acid,335-76-2,HEK293H,2,384,1.02E-06,3.75E-08,3.80E-05,0.00098779,A,0.1
4491,cyclosporine A,59865-13-3,HEK293H,2,384,1.60E-07,3.08E-05,3.99E-05,0.7733309,N,
4492,chlorpromazine,50-53-3,HEK293H,2,384,4.87E-07,4.92E-07,3.85E-05,0.012780613,B,9.4
4493,PBDE 47,5436-43-1,HEK293H,2,384,1.05E-06,1.25E-08,3.78E-05,0.000331531,N,
4494,PBDE 99,60348-60-9,HEK293H,2,384,1.32E-06,3.15E-09,3.77E-05,8.35E-05,N,
4495,PBDE 153,68631-49-2,HEK293H,2,384,1.62E-06,6.38E-10,3.75E-05,1.70E-05,N,
4496,amiodarone,1951-25-3,HEK293H,2,384,1.56E-06,1.59E-09,3.76E-05,4.22E-05,B,9
4497,Azathioprine,446-86-6,HEK293H,2,384,5.87E-09,3.95E-05,4.00E-05,0.987243536,A,8.2
4498,Benzocaine,94-09-7,HEK293H,2,384,5.66E-09,3.81E-05,4.00E-05,0.954261879,N,
4499,Butylated hydroxyanisole,25013-16-5,HEK293H,2,384,NA,NA,NA,NA,N,
4500,Cetirizine dihydrochloride,83881-52-1,HEK293H,2,384,8.28E-09,3.94E-05,4.00E-05,0.986547552,A,4.7
4501,Cyclamate,139-05-9,HEK293H,2,384,3.79E-09,3.95E-05,4.00E-05,0.98742497,B,17.6
4502,Cyclophosphamide,6055-19-2,HEK293H,2,384,5.56E-09,3.94E-05,4.00E-05,0.986588599,B,6.1
4503,Cypermethrin,67375-30-8,HEK293H,2,384,8.67E-07,2.09E-08,3.79E-05,0.000550926,N,
4504,DEET,134-62-3,HEK293H,2,384,8.99E-09,3.70E-05,4.00E-05,0.925626194,N,
4505,Dexamethasone,50-02-2,HEK293H,2,384,1.42E-08,3.80E-05,4.00E-05,0.949923769,N,
4506,Digoxin,20830-75-5,HEK293H,2,384,1.81E-08,3.92E-05,4.00E-05,0.98117379,N,
4507,Fenazaquin,120928-09-8,HEK293H,2,384,4.84E-07,3.81E-07,3.84E-05,0.00992846,N,
4508,Fenbuconazole,114369-43-6,HEK293H,2,384,7.42E-08,2.60E-05,3.98E-05,0.654176822,N,
4509,Fluazinam,79622-59-6,HEK293H,2,384,3.03E-07,1.07E-05,3.93E-05,0.273188852,N,
4510,Furosemide,54-31-9,HEK293H,2,384,1.33E-08,3.76E-05,4.00E-05,0.940831369,A,3
4511,Glybenclamide,10238-21-8,HEK293H,2,384,6.06E-07,1.96E-06,3.88E-05,0.050452165,A,5
4512,HC Red 3,2871-01-4,HEK293H,2,384,4.17E-09,3.95E-05,4.00E-05,0.987227374,N,
4513,Hydralazine hydrochloride,304-20-1,HEK293H,2,384,3.41E-09,3.94E-05,4.00E-05,0.986526318,B,6
4514,Ketoconazole,65277-42-1,HEK293H,2,384,4.77E-07,5.84E-06,3.91E-05,0.149431839,B,6.6
4515,Metformin,1115-70-4,HEK293H,2,384,2.73E-09,3.95E-05,4.00E-05,0.987448305,B,9.6
4516,Metoclopramide,364-62-5,HEK293H,2,384,2.50E-08,3.41E-05,3.99E-05,0.854488129,B,9
4517,Nitrofurantoin,67-20-9,HEK293H,2,384,5.04E-09,3.95E-05,4.00E-05,0.987410406,A,7.3
4518,Oxytetracycline hydrochloride,2058-46-0,HEK293H,2,384,9.74E-09,3.95E-05,4.00E-05,0.987468396,A,4.5
4519,Panthenol,16485-10-2 ,HEK293H,2,384,4.34E-09,3.95E-05,4.00E-05,0.987449725,N,
4520,Paracetamol,103-90-2,HEK293H,2,384,3.21E-09,3.95E-05,4.00E-05,0.986953929,N,
4521,Topiramate,97240-79-4,HEK293H,2,384,7.18E-09,3.95E-05,4.00E-05,0.987466215,A,9.2
4522,Trimellitic anhydride,552-30-7,HEK293H,2,384,4.95E-09,3.90E-05,4.00E-05,0.974789686,A,3.3
4523,Verapamil hydrochloride,152-11-4,HEK293H,2,384,4.50E-07,4.50E-06,3.90E-05,0.115266303,B,9.2
4524,Warfarin,129-06-6,HEK293H,2,384,2.11E-08,3.52E-05,3.99E-05,0.882343559,N,
4525,Caffeine,58-08-2,Rat cerebellar granule cell,20,384,5.07E-10,3.55E-05,4.00E-05,0.887268905,N,
4526,Lamotrigine,84057-84-1,Rat cerebellar granule cell,20,384,1.06E-07,1.93E-05,3.96E-05,0.488174604,B,6.6
4527,Diclofenac,15307-79-6,Rat cerebellar granule cell,20,384,1.68E-09,3.54E-05,4.00E-05,0.886370692,B,17.6
4528,"2,4-Dichlorophenoxyacetic",94-75-7,Rat cerebellar granule cell,20,384,1.47E-07,1.56E-05,3.93E-05,0.396671472,A,2.7
4529,(S)-Naproxen,22204-53-1,Rat cerebellar granule cell,20,384,2.89E-07,1.02E-05,3.87E-05,0.263091747,A,4.4
4530,Ibuprofen,15687-27-1,Rat cerebellar granule cell,20,384,5.26E-07,4.27E-06,3.74E-05,0.114144627,A,5.4
4531,Torasemide,56211-40-6,Rat cerebellar granule cell,20,384,5.77E-07,7.80E-06,3.83E-05,0.203390291,A,4
4532,Warfarin,81-81-2,Rat cerebellar granule cell,20,384,1.66E-07,1.73E-05,3.95E-05,0.438605375,A,4.5
4533,di-n-butylphthalate,84-74-2,Rat cerebellar granule cell,20,384,1.31E-06,6.29E-07,3.53E-05,0.017842647,N,
4534,hexachlorophene,70-30-4,Rat cerebellar granule cell,20,384,2.56E-06,1.83E-10,3.37E-05,5.42E-06,A,6.2
4535,hexamethylenetetramine,100-97-0,Rat cerebellar granule cell,20,384,3.15E-10,3.55E-05,4.00E-05,0.887423196,B,6.4
4536,Malathion,121-75-5,Rat cerebellar granule cell,20,384,8.77E-08,2.25E-05,3.97E-05,0.566205274,N,
4537,pentachlorophenol,87-86-5,Rat cerebellar granule cell,20,384,1.38E-06,1.59E-07,3.48E-05,0.004559543,A,5
4538,"2,2,2-trichloroethanol",115-20-8,Rat cerebellar granule cell,20,384,4.26E-09,3.32E-05,4.00E-05,0.830326759,N,
4539,diethylphthalate,84-66-2,Rat cerebellar granule cell,20,384,7.02E-08,2.13E-05,3.97E-05,0.536937608,N,
4540,4-chlorophenol,106-48-9,Rat cerebellar granule cell,20,384,3.65E-08,2.21E-05,3.97E-05,0.555310639,N,
4541,permethrin,52645-53-1,Rat cerebellar granule cell,20,384,2.33E-06,3.45E-09,3.40E-05,0.000101334,N,
4542,Aniline,62-53-3,Rat cerebellar granule cell,20,384,7.78E-10,3.54E-05,4.00E-05,0.885692809,N,
4543,4-fluoroaniline,371-40-4,Rat cerebellar granule cell,20,384,1.64E-09,3.50E-05,4.00E-05,0.875825696,N,
4544,"2,4,6-trichlorophenol",88-06-2,Rat cerebellar granule cell,20,384,4.83E-07,4.60E-06,3.76E-05,0.122416929,A,6.8
4545,Allyl alcohol,107-18-6,Rat cerebellar granule cell,20,384,1.73E-10,3.55E-05,4.00E-05,0.887140864,N,
4546,N-methylaniline,100-61-8,Rat cerebellar granule cell,20,384,5.51E-09,3.11E-05,3.99E-05,0.778903268,N,
4547,"3,4-dichloroaniline",95-76-1,Rat cerebellar granule cell,20,384,8.56E-08,1.75E-05,3.95E-05,0.44242775,N,
4548,4-decylaniline,37529-30-9,Rat cerebellar granule cell,20,384,1.37E-06,5.72E-09,3.41E-05,0.000167514,N,
4549,naphthalene,91-20-3,Rat cerebellar granule cell,20,384,1.91E-07,8.58E-06,3.82E-05,0.224470951,N,
4550,"1,2,4-trichlorobenzene",120-82-1,Rat cerebellar granule cell,20,384,5.85E-07,2.56E-06,3.65E-05,0.070027579,N,
4551,"1,2-dichlorobenzene",95-50-1,Rat cerebellar granule cell,20,384,2.57E-07,6.95E-06,3.73E-05,0.186241022,N,
4552,dichloromethane,75-09-2,Rat cerebellar granule cell,20,384,1.33E-09,2.87E-05,3.34E-05,0.860389597,N,
4553,tetrachloroethylene,127-18-4,Rat cerebellar granule cell,20,384,2.32E-07,6.05E-06,3.10E-05,0.19470684,N,
4554,"2,3-dimethyl-1,3-butadiene",513-81-5,Rat cerebellar granule cell,20,384,4.48E-08,6.08E-06,2.02E-05,0.300899658,N,
4555,Eugenol F,97-53-0,Rat cerebellar granule cell,20,384,3.57E-08,2.38E-05,3.98E-05,0.598219147,N,
4556,Methyl-antranilate,134-20-3,Rat cerebellar granule cell,20,384,1.33E-08,2.88E-05,3.99E-05,0.721879329,N,
4557,Lilyfore,285977-85-7,Rat cerebellar granule cell,20,384,2.42E-07,9.40E-06,3.86E-05,0.243408843,N,
4558,Damascone beta,23726-91-2,Rat cerebellar granule cell,20,384,7.70E-07,1.34E-06,3.60E-05,0.037256416,N,
4559,Veloutone,14595-54-1,Rat cerebellar granule cell,20,384,1.18E-06,1.02E-07,3.47E-05,0.002952763,N,
4560,Verdox,82356-51-2,Rat cerebellar granule cell,20,384,NA,NA,NA,NA,N,
4561,Nirvanol,1506-02-1,Rat cerebellar granule cell,20,384,NA,NA,NA,NA,N,
4562,Cetalox,3738-00-9,Rat cerebellar granule cell,20,384,1.27E-06,7.37E-08,3.46E-05,0.002128419,N,
4563,Tonalide,21145-77-7,Rat cerebellar granule cell,20,384,1.44E-06,3.22E-08,3.44E-05,0.000934411,N,
4564,"2,4-Dinitrophenol",51-28-5,Rat cerebellar granule cell,20,384,9.71E-09,3.10E-05,3.99E-05,0.776519514,A,4.1
4565,Aldrin,309-00-2,Rat cerebellar granule cell,20,384,2.17E-06,3.45E-09,3.40E-05,0.000101334,N,
4566,Azinphos-methyl,86-50-0,Rat cerebellar granule cell,20,384,1.88E-07,1.65E-05,3.94E-05,0.419506568,N,
4567,Chlorpyrifos,2921-88-2,Rat cerebellar granule cell,20,384,1.77E-06,2.45E-07,3.50E-05,0.007022093,N,
4568,"DDD-p,p'",50-29-3,Rat cerebellar granule cell,20,384,2.17E-06,1.09E-09,3.39E-05,3.21E-05,N,
4569,"DDT-o,p'",789-02-6,Rat cerebellar granule cell,20,384,2.12E-06,2.91E-09,3.40E-05,8.57E-05,N,
4570,"DDT-p,p'",72-54-8,Rat cerebellar granule cell,20,384,1.85E-06,1.00E-08,3.42E-05,0.000292301,N,
4571,Diazinon,333-41-5,Rat cerebellar granule cell,20,384,8.41E-07,3.68E-06,3.72E-05,0.098820063,N,
4572,Dicofol,115-32-2,Rat cerebellar granule cell,20,384,1.89E-06,2.09E-07,3.49E-05,0.005974265,N,
4573,Dieldrin,60-57-1,Rat cerebellar granule cell,20,384,1.97E-06,1.59E-07,3.48E-05,0.004559543,N,
4574,Disulfoton,298-04-4,Rat cerebellar granule cell,20,384,9.12E-07,2.42E-06,3.67E-05,0.065949103,N,
4575,Endosulfan I,115-29-7,Rat cerebellar granule cell,20,384,1.15E-06,3.54E-06,3.72E-05,0.095238859,N,
4576,Endrin,72-20-8,Rat cerebellar granule cell,20,384,2.05E-06,6.79E-08,3.46E-05,0.001960806,N,
4577,Ethion,563-12-2,Rat cerebellar granule cell,20,384,1.97E-06,1.82E-07,3.49E-05,0.005219895,N,
4578,Heptachlor,76-44-8,Rat cerebellar granule cell,20,384,2.16E-06,1.06E-08,3.42E-05,0.000309002,N,
4579,Heptachlor epoxide B,1024-57-3,Rat cerebellar granule cell,20,384,1.97E-06,2.33E-07,3.49E-05,0.00665416,N,
4580,Lindane,58-89-9,Rat cerebellar granule cell,20,384,7.34E-07,4.35E-06,3.75E-05,0.116174238,N,
4581,"Methoxychlor-o,p'",72-43-5,Rat cerebellar granule cell,20,384,1.78E-06,1.77E-07,3.49E-05,0.005080692,N,
4582,Parathion,56-38-2,Rat cerebellar granule cell,20,384,8.21E-07,3.54E-06,3.72E-05,0.095238859,N,
4583,Trifluralin,1582-09-8,Rat cerebellar granule cell,20,384,1.79E-06,8.69E-08,3.47E-05,0.002507311,N,
4584,Cisapride,81098-60-4,Rat cerebellar granule cell,20,384,9.03E-07,6.47E-06,3.81E-05,0.169977808,B,7.8
4585,Citalopram hydrobromide,59729-33-8,Rat cerebellar granule cell,20,384,4.19E-07,9.93E-06,3.87E-05,0.256451695,N,
4586,Dofetilide,115256-11-6,Rat cerebellar granule cell,20,384,8.64E-08,2.45E-05,3.98E-05,0.614491015,B,8.4
4587,Moxifloxacin hydrochloride,186826-86-8,Rat cerebellar granule cell,20,384,5.65E-09,3.51E-05,4.00E-05,0.87872564,A,6
4588,N-acetylpro-cainamide,32795-44-1,Rat cerebellar granule cell,20,384,4.41E-09,3.48E-05,4.00E-05,0.871285086,B,9.2
4589,Quinidine sulfate,50-54-4,Rat cerebellar granule cell,20,384,4.37E-07,9.57E-06,3.87E-05,0.247612279,B,9.3
4590,Sematilide,101526-83-4,Rat cerebellar granule cell,20,384,4.10E-09,3.53E-05,4.00E-05,0.882962726,B,9.1
4591,Sotalol hydrochloride,959-24-0,Rat cerebellar granule cell,20,384,8.54E-10,3.55E-05,4.00E-05,0.887092842,B,9
4592,Mifepristone,84371-65-3,Rat cerebellar granule cell,20,384,2.14E-06,3.07E-07,3.50E-05,0.008774672,N,
4593,Perfluorobutanesulfonic_acid,375-73-5,Rat cerebellar granule cell,20,384,1.04E-08,3.25E-05,4.00E-05,0.814397777,A,-2.9
4594,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Rat cerebellar granule cell,20,384,2.16E-08,3.01E-05,3.99E-05,0.754174951,A,1.4
4595,Perfluorononanoic_acid,375-95-1,Rat cerebellar granule cell,20,384,2.67E-06,1.15E-08,3.42E-05,0.000335845,A,0.1
4596,Perfluorohexanoic_acid,307-24-4,Rat cerebellar granule cell,20,384,1.19E-06,1.64E-06,3.62E-05,0.045337645,A,0.1
4597,Perfluorobutanoic_acid,375-22-4,Rat cerebellar granule cell,20,384,1.27E-08,3.04E-05,3.98E-05,0.764304282,A,0.1
4598,Perfluorooctanoic_acid,335-67-1,Rat cerebellar granule cell,20,384,1.49E-06,1.91E-06,3.64E-05,0.05260415,A,0.1
4599,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,Rat cerebellar granule cell,20,384,3.80E-07,1.32E-05,3.91E-05,0.336883532,A,1.4
4600,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,Rat cerebellar granule cell,20,384,1.97E-06,1.72E-06,3.63E-05,0.047322193,A,1.4
4601,Perfluoroundecanoic_acid,2058-94-8,Rat cerebellar granule cell,20,384,3.22E-06,1.61E-08,3.43E-05,0.000468429,A,0.1
4602,Perfluorooctanesulfonic_acid,1763-23-1,Rat cerebellar granule cell,20,384,2.85E-06,1.61E-08,3.43E-05,0.000468429,A,-2.9
4603,Perfluoroheptanoic_acid,375-85-9,Rat cerebellar granule cell,20,384,7.41E-07,6.06E-06,3.80E-05,0.159640688,A,0.1
4604,Perfluoropentanoic_acid,2706-90-3,Rat cerebellar granule cell,20,384,6.42E-08,2.31E-05,3.98E-05,0.580564156,A,0.1
4605,Perfluorohexanesulfonic_acid,355-46-4,Rat cerebellar granule cell,20,384,2.20E-07,1.72E-05,3.95E-05,0.434783322,A,-2.9
4606,Perfluorodecanoic_acid,335-76-2,Rat cerebellar granule cell,20,384,3.04E-06,4.57E-09,3.41E-05,0.000134001,A,0.1
4607,cyclosporine A,59865-13-3,Rat cerebellar granule cell,20,384,9.78E-07,1.39E-05,3.92E-05,0.355329862,N,
4608,chlorpromazine,50-53-3,Rat cerebellar granule cell,20,384,1.71E-06,7.17E-08,3.46E-05,0.00207103,B,9.4
4609,PBDE 47,5436-43-1,Rat cerebellar granule cell,20,384,2.95E-06,1.44E-09,3.39E-05,4.25E-05,N,
4610,PBDE 99,60348-60-9,Rat cerebellar granule cell,20,384,3.52E-06,3.41E-10,3.38E-05,1.01E-05,N,
4611,PBDE 153,68631-49-2,Rat cerebellar granule cell,20,384,4.11E-06,6.57E-11,3.36E-05,1.95E-06,N,
4612,amiodarone,1951-25-3,Rat cerebellar granule cell,20,384,4.07E-06,1.68E-10,3.37E-05,4.98E-06,B,9
4613,Azathioprine,446-86-6,Rat cerebellar granule cell,20,384,7.90E-10,3.55E-05,4.00E-05,0.887186218,A,8.2
4614,Benzocaine,94-09-7,Rat cerebellar granule cell,20,384,1.38E-08,2.90E-05,3.99E-05,0.727460021,N,
4615,Butylated hydroxyanisole,25013-16-5,Rat cerebellar granule cell,20,384,NA,NA,NA,NA,N,
4616,Cetirizine dihydrochloride,83881-52-1,Rat cerebellar granule cell,20,384,2.27E-09,3.54E-05,4.00E-05,0.886330767,A,4.7
4617,Cyclamate,139-05-9,Rat cerebellar granule cell,20,384,4.16E-10,3.55E-05,4.00E-05,0.887384672,B,17.6
4618,Cyclophosphamide,6055-19-2,Rat cerebellar granule cell,20,384,1.47E-09,3.54E-05,4.00E-05,0.886383672,B,6.1
4619,Cypermethrin,67375-30-8,Rat cerebellar granule cell,20,384,2.50E-06,2.46E-09,3.40E-05,7.24E-05,N,
4620,DEET,134-62-3,Rat cerebellar granule cell,20,384,3.40E-08,2.51E-05,3.98E-05,0.629082439,N,
4621,Dexamethasone,50-02-2,Rat cerebellar granule cell,20,384,3.79E-08,2.84E-05,3.99E-05,0.710482376,N,
4622,Digoxin,20830-75-5,Rat cerebellar granule cell,20,384,1.51E-08,3.43E-05,4.00E-05,0.858757512,N,
4623,Fenazaquin,120928-09-8,Rat cerebellar granule cell,20,384,1.67E-06,5.44E-08,3.46E-05,0.001575049,N,
4624,Fenbuconazole,114369-43-6,Rat cerebellar granule cell,20,384,4.56E-07,9.53E-06,3.86E-05,0.246639179,N,
4625,Fluazinam,79622-59-6,Rat cerebellar granule cell,20,384,1.53E-06,2.47E-06,3.67E-05,0.067286901,N,
4626,Furosemide,54-31-9,Rat cerebellar granule cell,20,384,4.15E-08,2.70E-05,3.99E-05,0.67755062,A,3
4627,Glybenclamide,10238-21-8,Rat cerebellar granule cell,20,384,2.44E-06,3.31E-07,3.51E-05,0.009432399,A,5
4628,HC Red 3,2871-01-4,Rat cerebellar granule cell,20,384,5.73E-10,3.55E-05,4.00E-05,0.887167726,N,
4629,Hydralazine hydrochloride,304-20-1,Rat cerebellar granule cell,20,384,9.50E-10,3.54E-05,4.00E-05,0.886303308,B,6
4630,Ketoconazole,65277-42-1,Rat cerebellar granule cell,20,384,2.20E-06,1.17E-06,3.59E-05,0.03258531,B,6.6
4631,Metformin,1115-70-4,Rat cerebellar granule cell,20,384,2.94E-10,3.55E-05,4.00E-05,0.887408222,B,9.6
4632,Metoclopramide,364-62-5,Rat cerebellar granule cell,20,384,1.38E-07,1.86E-05,3.95E-05,0.469159297,B,9
4633,Nitrofurantoin,67-20-9,Rat cerebellar granule cell,20,384,5.61E-10,3.55E-05,4.00E-05,0.887369614,A,7.3
4634,Oxytetracycline hydrochloride,2058-46-0,Rat cerebellar granule cell,20,384,1.03E-09,3.55E-05,4.00E-05,0.887427594,A,4.5
4635,Panthenol,16485-10-2 ,Rat cerebellar granule cell,20,384,4.66E-10,3.55E-05,4.00E-05,0.887409625,N,
4636,Paracetamol,103-90-2,Rat cerebellar granule cell,20,384,5.99E-10,3.55E-05,4.00E-05,0.886842729,N,
4637,Topiramate,97240-79-4,Rat cerebellar granule cell,20,384,7.62E-10,3.55E-05,4.00E-05,0.887425557,A,9.2
4638,Trimellitic anhydride,552-30-7,Rat cerebellar granule cell,20,384,6.05E-09,3.29E-05,4.00E-05,0.822509892,A,3.3
4639,Verapamil hydrochloride,152-11-4,Rat cerebellar granule cell,20,384,2.02E-06,8.60E-07,3.56E-05,0.024183923,B,9.2
4640,Warfarin,129-06-6,Rat cerebellar granule cell,20,384,1.06E-07,2.07E-05,3.97E-05,0.522068109,N,
4641,Caffeine,58-08-2,Balbc_3T3,20,384,4.45E-09,3.55E-05,4.00E-05,0.887268905,N,
4642,Lamotrigine,84057-84-1,Balbc_3T3,20,384,2.85E-08,1.95E-05,3.99E-05,0.488174604,B,6.6
4643,Diclofenac,15307-79-6,Balbc_3T3,20,384,6.90E-09,3.54E-05,4.00E-05,0.886370692,B,17.6
4644,"2,4-Dichlorophenoxyacetic",94-75-7,Balbc_3T3,20,384,3.34E-08,1.58E-05,3.98E-05,0.396671472,A,2.7
4645,(S)-Naproxen,22204-53-1,Balbc_3T3,20,384,5.50E-08,1.05E-05,3.98E-05,0.263091747,A,4.4
4646,Ibuprofen,15687-27-1,Balbc_3T3,20,384,8.81E-08,4.52E-06,3.96E-05,0.114144627,A,5.4
4647,Torasemide,56211-40-6,Balbc_3T3,20,384,1.04E-07,8.08E-06,3.97E-05,0.203390291,A,4
4648,Warfarin,81-81-2,Balbc_3T3,20,384,4.05E-08,1.75E-05,3.99E-05,0.438605375,A,4.5
4649,di-n-butylphthalate,84-74-2,Balbc_3T3,20,384,2.10E-07,7.00E-07,3.92E-05,0.017842647,N,
4650,hexachlorophene,70-30-4,Balbc_3T3,20,384,4.15E-07,2.11E-10,3.90E-05,5.42E-06,A,6.2
4651,hexamethylenetetramine,100-97-0,Balbc_3T3,20,384,3.21E-09,3.55E-05,4.00E-05,0.887423196,B,6.4
4652,Malathion,121-75-5,Balbc_3T3,20,384,2.83E-08,2.26E-05,3.99E-05,0.566205274,N,
4653,pentachlorophenol,87-86-5,Balbc_3T3,20,384,2.21E-07,1.79E-07,3.92E-05,0.004559543,A,5
4654,"2,2,2-trichloroethanol",115-20-8,Balbc_3T3,20,384,4.69E-09,3.32E-05,4.00E-05,0.830326759,N,
4655,diethylphthalate,84-66-2,Balbc_3T3,20,384,2.10E-08,2.14E-05,3.99E-05,0.536937608,N,
4656,4-chlorophenol,106-48-9,Balbc_3T3,20,384,1.14E-08,2.22E-05,3.99E-05,0.555310639,N,
