,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
4587,Moxifloxacin hydrochloride,186826-86-8,Rat cerebellar granule cell,20,384,3.10E-08,3.93E-05,3.98E-05,0.991497925,A,6
4588,N-acetylpro-cainamide,32795-44-1,Rat cerebellar granule cell,20,384,1.35E-07,3.97E-05,3.98E-05,1.002238337,B,9.2
4589,Quinidine sulfate,50-54-4,Rat cerebellar granule cell,20,384,9.55E-06,2.36E-05,2.99E-05,0.792367969,B,9.3
4590,Sematilide,101526-83-4,Rat cerebellar granule cell,20,384,1.12E-07,3.97E-05,3.98E-05,1.002486851,B,9.1
4591,Sotalol hydrochloride,959-24-0,Rat cerebellar granule cell,20,384,1.52E-08,3.99E-05,3.99E-05,1.003740425,B,9
4592,Mifepristone,84371-65-3,Rat cerebellar granule cell,20,384,9.79E-06,2.32E-07,2.67E-05,0.008701422,N,
4593,Perfluorobutanesulfonic_acid,375-73-5,Rat cerebellar granule cell,20,384,5.09E-08,3.87E-05,3.99E-05,0.973537317,A,-2.9
4594,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Rat cerebellar granule cell,20,384,9.06E-08,3.77E-05,3.99E-05,0.947286791,A,1.4
4595,Perfluorononanoic_acid,375-95-1,Rat cerebellar granule cell,20,384,7.31E-06,1.27E-07,3.27E-05,0.00391147,A,0.1
4596,Perfluorohexanoic_acid,307-24-4,Rat cerebellar granule cell,20,384,1.02E-06,1.41E-06,3.90E-05,0.036254002,A,0.1
4597,Perfluorobutanoic_acid,375-22-4,Rat cerebellar granule cell,20,384,8.30E-08,3.79E-05,3.99E-05,0.9524002,A,0.1
4598,Perfluorooctanoic_acid,335-67-1,Rat cerebellar granule cell,20,384,1.02E-06,1.67E-06,3.90E-05,0.042892934,A,0.1
4599,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,Rat cerebellar granule cell,20,384,7.16E-07,1.76E-05,3.93E-05,0.449792138,A,1.4
4600,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,Rat cerebellar granule cell,20,384,1.02E-06,1.48E-06,3.90E-05,0.038042778,A,1.4
4601,Perfluoroundecanoic_acid,2058-94-8,Rat cerebellar granule cell,20,384,6.31E-06,1.46E-07,3.37E-05,0.004338169,A,0.1
4602,Perfluorooctanesulfonic_acid,1763-23-1,Rat cerebellar granule cell,20,384,6.31E-06,1.46E-07,3.37E-05,0.004338169,A,-2.9
4603,Perfluoroheptanoic_acid,375-85-9,Rat cerebellar granule cell,20,384,9.81E-07,6.50E-06,3.90E-05,0.167389596,A,0.1
4604,Perfluoropentanoic_acid,2706-90-3,Rat cerebellar granule cell,20,384,2.85E-07,3.20E-05,3.97E-05,0.807984127,A,0.1
4605,Perfluorohexanesulfonic_acid,355-46-4,Rat cerebellar granule cell,20,384,5.32E-07,2.40E-05,3.95E-05,0.611011736,A,-2.9
4606,Perfluorodecanoic_acid,335-76-2,Rat cerebellar granule cell,20,384,1.07E-05,8.59E-08,2.93E-05,0.002941431,A,0.1
4607,cyclosporine A,59865-13-3,Rat cerebellar granule cell,20,384,4.40E-06,1.01E-05,2.37E-05,0.429281369,N,
4608,chlorpromazine,50-53-3,Rat cerebellar granule cell,20,384,3.15E-05,4.74E-07,8.31E-06,0.057239633,B,9.4
4609,PBDE 47,5436-43-1,Rat cerebellar granule cell,20,384,2.35E-05,6.04E-09,1.54E-05,3.94E-04,N,
4610,PBDE 99,60348-60-9,Rat cerebellar granule cell,20,384,2.48E-05,1.94E-09,1.45E-05,1.34E-04,N,
4611,PBDE 153,68631-49-2,Rat cerebellar granule cell,20,384,2.57E-05,5.15E-10,1.39E-05,3.72E-05,N,
4612,amiodarone,1951-25-3,Rat cerebellar granule cell,20,384,3.85E-05,3.62E-09,1.49E-06,2.43E-03,B,9
4613,Azathioprine,446-86-6,Rat cerebellar granule cell,20,384,2.04E-08,3.89E-05,3.90E-05,1.002652934,A,8.2
4614,Benzocaine,94-09-7,Rat cerebellar granule cell,20,384,1.02E-06,2.79E-05,3.07E-05,0.914027016,N,
4615,Butylated hydroxyanisole,25013-16-5,Rat cerebellar granule cell,20,384,6.04416E-06,4.31832E-06,2.41666E-05,0.179388945,N,
4616,Cetirizine dihydrochloride,83881-52-1,Rat cerebellar granule cell,20,384,8.73E-09,3.98E-05,4.00E-05,0.999530617,A,4.7
4617,Cyclamate,139-05-9,Rat cerebellar granule cell,20,384,2.39E-09,4.00E-05,4.00E-05,1.003896591,B,17.6
4618,Cyclophosphamide,6055-19-2,Rat cerebellar granule cell,20,384,8.72E-08,3.74E-05,3.76E-05,0.998549143,B,6.1
4619,Cypermethrin,67375-30-8,Rat cerebellar granule cell,20,384,2.28E-05,9.13E-09,1.59E-05,5.77E-04,N,
4620,DEET,134-62-3,Rat cerebellar granule cell,20,384,1.77E-06,2.30E-05,2.79E-05,0.825481961,N,
4621,Dexamethasone,50-02-2,Rat cerebellar granule cell,20,384,1.13E-06,2.71E-05,3.02E-05,0.901191512,N,
4622,Digoxin,20830-75-5,Rat cerebellar granule cell,20,384,3.07E-07,3.43E-05,3.50E-05,0.981824932,N,
4623,Fenazaquin,120928-09-8,Rat cerebellar granule cell,20,384,1.55E-05,8.33E-08,2.16E-05,0.003864529,N,
4624,Fenbuconazole,114369-43-6,Rat cerebellar granule cell,20,384,5.49E-06,6.12E-06,2.37E-05,0.259022637,N,
4625,Fluazinam,79622-59-6,Rat cerebellar granule cell,20,384,7.14E-06,1.28E-06,2.66E-05,0.048411384,N,
4626,Furosemide,54-31-9,Rat cerebellar granule cell,20,384,1.61E-07,3.56E-05,3.98E-05,0.898416352,A,3
4627,Glybenclamide,10238-21-8,Rat cerebellar granule cell,20,384,1.48E-06,4.28E-07,3.85E-05,0.011159392,A,5
4628,HC Red 3,2871-01-4,Rat cerebellar granule cell,20,384,2.49E-08,3.87E-05,3.88E-05,1.002502993,N,
4629,Hydralazine hydrochloride,304-20-1,Rat cerebellar granule cell,20,384,9.36E-08,3.73E-05,3.75E-05,0.998089327,B,6
4630,Ketoconazole,65277-42-1,Rat cerebellar granule cell,20,384,7.74E-06,6.78E-07,2.78E-05,0.024476679,B,6.6
4631,Metformin,1115-70-4,Rat cerebellar granule cell,20,384,1.36E-09,4.00E-05,4.00E-05,1.003904573,B,9.6
4632,Metoclopramide,364-62-5,Rat cerebellar granule cell,20,384,3.35E-06,3.38E-05,3.60E-05,0.941954217,B,9
4633,Nitrofurantoin,67-20-9,Rat cerebellar granule cell,20,384,3.29E-09,3.97E-05,3.97E-05,1.003643055,A,7.3
4634,Oxytetracycline hydrochloride,2058-46-0,Rat cerebellar granule cell,20,384,3.03E-10,4.00E-05,4.00E-05,1.003897602,A,4.5
4635,Panthenol,16485-10-2 ,Rat cerebellar granule cell,20,384,2.55E-09,3.97E-05,3.97E-05,1.003798496,N,
4636,Paracetamol,103-90-2,Rat cerebellar granule cell,20,384,5.26E-08,3.80E-05,3.81E-05,1.000752536,N,
4637,Topiramate,97240-79-4,Rat cerebellar granule cell,20,384,9.70E-10,3.98E-05,3.98E-05,1.003879421,A,9.2
4638,Trimellitic anhydride,552-30-7,Rat cerebellar granule cell,20,384,4.65E-08,3.89E-05,4.00E-05,0.976348624,A,3.3
4639,Verapamil hydrochloride,152-11-4,Rat cerebellar granule cell,20,384,2.03E-05,2.66E-06,1.94E-05,0.137922605,B,9.2
4640,Warfarin,129-06-6,Rat cerebellar granule cell,20,384,2.73E-06,1.76E-05,2.56E-05,0.69115041,N,
4641,Caffeine,58-08-2,Balbc_3T3,20,384,1.02E-08,3.90E-05,3.91E-05,1.003048724,N,
4642,Lamotrigine,84057-84-1,Balbc_3T3,20,384,4.47E-07,1.85E-05,2.76E-05,0.672055828,B,6.6
4643,Diclofenac,15307-79-6,Balbc_3T3,20,384,1.44E-08,4.00E-05,4.00E-05,1.00348969,B,17.6
4644,"2,4-Dichlorophenoxyacetic",94-75-7,Balbc_3T3,20,384,7.56E-08,2.19E-05,3.99E-05,0.549870884,A,2.7
4645,(S)-Naproxen,22204-53-1,Balbc_3T3,20,384,1.04E-07,1.29E-05,3.99E-05,0.325599324,A,4.4
4646,Ibuprofen,15687-27-1,Balbc_3T3,20,384,1.36E-07,4.29E-06,3.97E-05,0.108453046,A,5.4
4647,Torasemide,56211-40-6,Balbc_3T3,20,384,1.13E-07,9.17E-06,3.99E-05,0.230791787,A,4
4648,Warfarin,81-81-2,Balbc_3T3,20,384,6.77E-08,2.45E-05,3.99E-05,0.616902939,A,4.5
4649,di-n-butylphthalate,84-74-2,Balbc_3T3,20,384,1.20E-06,4.02E-07,3.45E-05,0.01170014,N,
4650,hexachlorophene,70-30-4,Balbc_3T3,20,384,7.35E-06,2.03E-08,3.21E-05,6.35E-04,A,6.2
4651,hexamethylenetetramine,100-97-0,Balbc_3T3,20,384,7.74E-09,3.68E-05,3.68E-05,1.003871452,B,6.4
4652,Malathion,121-75-5,Balbc_3T3,20,384,3.28E-07,2.08E-05,2.78E-05,0.751029015,N,
4653,pentachlorophenol,87-86-5,Balbc_3T3,20,384,2.66E-07,3.50E-07,3.97E-05,0.008849317,A,5
4654,"2,2,2-trichloroethanol",115-20-8,Balbc_3T3,20,384,5.89E-08,3.04E-05,3.15E-05,0.971529898,N,
4655,diethylphthalate,84-66-2,Balbc_3T3,20,384,3.68E-07,1.94E-05,2.74E-05,0.71196546,N,
4656,4-chlorophenol,106-48-9,Balbc_3T3,20,384,3.42E-07,2.03E-05,2.76E-05,0.736795306,N,
4657,permethrin,52645-53-1,Balbc_3T3,20,384,5.65E-06,2.29E-08,3.15E-05,0.000729322,N,
4658,Aniline,62-53-3,Balbc_3T3,20,384,2.60E-08,3.61E-05,3.64E-05,0.994668488,N,
4659,4-fluoroaniline,371-40-4,Balbc_3T3,20,384,3.88E-08,3.44E-05,3.50E-05,0.986966426,N,
4660,"2,4,6-trichlorophenol",88-06-2,Balbc_3T3,20,384,3.80E-07,4.21E-06,3.68E-05,0.114648247,A,6.8
4661,Allyl alcohol,107-18-6,Balbc_3T3,20,384,1.08E-08,3.61E-05,3.62E-05,1.002358012,N,
4662,N-methylaniline,100-61-8,Balbc_3T3,20,384,9.33E-08,2.88E-05,3.06E-05,0.946971232,N,
4663,"3,4-dichloroaniline",95-76-1,Balbc_3T3,20,384,5.06E-07,1.50E-05,2.63E-05,0.570648432,N,
4664,4-decylaniline,37529-30-9,Balbc_3T3,20,384,5.22E-06,3.22E-08,3.16E-05,0.001023937,N,
4665,naphthalene,91-20-3,Balbc_3T3,20,384,7.49E-07,5.36E-06,2.37E-05,0.227230992,N,
4666,"1,2,4-trichlorobenzene",120-82-1,Balbc_3T3,20,384,4.47E-07,6.38E-07,1.26E-05,0.050740255,N,
4667,"1,2-dichlorobenzene",95-50-1,Balbc_3T3,20,384,2.20E-07,1.16E-06,6.62E-06,0.175780755,N,
4668,dichloromethane,75-09-2,Balbc_3T3,20,384,3.24E-09,2.37E-06,2.42E-06,0.982349427,N,
4669,tetrachloroethylene,127-18-4,Balbc_3T3,20,384,8.45E-08,4.78E-07,2.57E-06,0.186778431,N,
4670,"2,3-dimethyl-1,3-butadiene",513-81-5,Balbc_3T3,20,384,1.47E-09,1.79E-08,5.26E-08,0.341718023,N,
4671,Eugenol F,97-53-0,Balbc_3T3,20,384,2.86E-07,2.23E-05,2.83E-05,0.790621879,N,
4672,Methyl-antranilate,134-20-3,Balbc_3T3,20,384,1.49E-07,2.83E-05,3.12E-05,0.909918026,N,
4673,Lilyfore,285977-85-7,Balbc_3T3,20,384,8.31E-07,6.83E-06,2.69E-05,0.254308513,N,
4674,Damascone beta,23726-91-2,Balbc_3T3,20,384,1.14E-06,8.08E-07,3.27E-05,0.024828186,N,
4675,Veloutone,14595-54-1,Balbc_3T3,20,384,2.49E-06,1.74E-07,3.30E-05,0.005298327,N,
4676,Verdox,82356-51-2,Balbc_3T3,20,384,5.52341E-06,2.5133E-08,3.14393E-05,0.000802543,N,
4677,Nirvanol,1506-02-1,Balbc_3T3,20,384,3.57417E-06,9.38306E-08,3.22761E-05,0.002918496,N,
4678,Cetalox,3738-00-9,Balbc_3T3,20,384,2.71E-06,1.44E-07,3.20E-05,0.00450852,N,
4679,Tonalide,21145-77-7,Balbc_3T3,20,384,3.57E-06,9.38E-08,3.23E-05,0.002918496,N,
4680,"2,4-Dinitrophenol",51-28-5,Balbc_3T3,20,384,1.66E-08,3.82E-05,4.00E-05,0.958172353,A,4.1
4681,Aldrin,309-00-2,Balbc_3T3,20,384,5.63E-06,2.28E-08,3.14E-05,0.000729322,N,
4682,Azinphos-methyl,86-50-0,Balbc_3T3,20,384,5.43E-07,1.40E-05,2.63E-05,0.533919875,N,
4683,Chlorpyrifos,2921-88-2,Balbc_3T3,20,384,1.79E-06,2.65E-07,3.37E-05,0.007897835,N,
4684,"DDD-p,p'",50-29-3,Balbc_3T3,20,384,6.46E-06,1.00E-08,3.14E-05,3.21E-04,N,
4685,"DDT-o,p'",789-02-6,Balbc_3T3,20,384,5.78E-06,2.03E-08,3.15E-05,6.49E-04,N,
4686,"DDT-p,p'",72-54-8,Balbc_3T3,20,384,4.71E-06,4.64E-08,3.17E-05,0.001466675,N,
4687,Diazinon,333-41-5,Balbc_3T3,20,384,1.07E-06,2.32E-06,3.02E-05,0.07698005,N,
4688,Dicofol,115-32-2,Balbc_3T3,20,384,1.91E-06,2.46E-07,3.36E-05,0.007351781,N,
4689,Dieldrin,60-57-1,Balbc_3T3,20,384,2.12E-06,2.16E-07,3.34E-05,0.006503656,N,
4690,Disulfoton,298-04-4,Balbc_3T3,20,384,1.12E-06,1.49E-06,3.15E-05,0.04728531,N,
4691,Endosulfan I,115-29-7,Balbc_3T3,20,384,1.07E-06,2.22E-06,3.03E-05,0.073540874,N,
4692,Endrin,72-20-8,Balbc_3T3,20,384,2.86E-06,1.41E-07,3.28E-05,0.004325509,N,
4693,Ethion,563-12-2,Balbc_3T3,20,384,2.02E-06,2.31E-07,3.35E-05,0.00691824,N,
4694,Heptachlor,76-44-8,Balbc_3T3,20,384,4.66E-06,4.80E-08,3.18E-05,0.001518687,N,
4695,Heptachlor epoxide B,1024-57-3,Balbc_3T3,20,384,1.83E-06,2.59E-07,3.37E-05,0.007712633,N,
4696,Lindane,58-89-9,Balbc_3T3,20,384,1.04E-06,2.78E-06,2.96E-05,0.094344232,N,
4697,"Methoxychlor-o,p'",72-43-5,Balbc_3T3,20,384,2.04E-06,2.28E-07,3.35E-05,0.006833824,N,
4698,Parathion,56-38-2,Balbc_3T3,20,384,1.07E-06,2.22E-06,3.03E-05,0.073540874,N,
4699,Trifluralin,1582-09-8,Balbc_3T3,20,384,2.63E-06,1.60E-07,3.29E-05,0.004891678,N,
4700,Cisapride,81098-60-4,Balbc_3T3,20,384,1.54E-06,1.07E-05,3.09E-05,0.348668052,B,7.8
4701,Citalopram hydrobromide,59729-33-8,Balbc_3T3,20,384,8.09E-07,7.30E-06,2.68E-05,0.273502363,N,
4702,Dofetilide,115256-11-6,Balbc_3T3,20,384,2.31E-07,3.67E-05,3.82E-05,0.966086922,B,8.4
4703,Moxifloxacin hydrochloride,186826-86-8,Balbc_3T3,20,384,1.19E-08,3.93E-05,3.98E-05,0.991497925,A,6
4704,N-acetylpro-cainamide,32795-44-1,Balbc_3T3,20,384,2.75E-08,3.98E-05,3.99E-05,1.002238337,B,9.2
4705,Quinidine sulfate,50-54-4,Balbc_3T3,20,384,1.72E-06,2.97E-05,3.76E-05,0.792367969,B,9.3
4706,Sematilide,101526-83-4,Balbc_3T3,20,384,2.43E-08,3.98E-05,3.99E-05,1.002486851,B,9.1
4707,Sotalol hydrochloride,959-24-0,Balbc_3T3,20,384,1.04E-08,3.99E-05,4.00E-05,1.003740425,B,9
4708,Mifepristone,84371-65-3,Balbc_3T3,20,384,1.64E-06,2.94E-07,3.39E-05,0.008701422,N,
4709,Perfluorobutanesulfonic_acid,375-73-5,Balbc_3T3,20,384,1.39E-08,3.88E-05,4.00E-05,0.973537317,A,-2.9
4710,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Balbc_3T3,20,384,1.83E-08,3.77E-05,4.00E-05,0.947286791,A,1.4
4711,Perfluorononanoic_acid,375-95-1,Balbc_3T3,20,384,1.01E-06,1.52E-07,3.90E-05,0.00391147,A,0.1
4712,Perfluorohexanoic_acid,307-24-4,Balbc_3T3,20,384,1.21E-07,1.44E-06,3.99E-05,0.036254002,A,0.1
4713,Perfluorobutanoic_acid,375-22-4,Balbc_3T3,20,384,1.75E-08,3.79E-05,4.00E-05,0.9524002,A,0.1
4714,Perfluorooctanoic_acid,335-67-1,Balbc_3T3,20,384,1.22E-07,1.70E-06,3.99E-05,0.042892934,A,0.1
4715,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,Balbc_3T3,20,384,8.82E-08,1.79E-05,3.99E-05,0.449792138,A,1.4
4716,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,Balbc_3T3,20,384,1.21E-07,1.51E-06,3.99E-05,0.038042778,A,1.4
4717,Perfluoroundecanoic_acid,2058-94-8,Balbc_3T3,20,384,8.52E-07,1.69E-07,3.91E-05,0.004338169,A,0.1
4718,Perfluorooctanesulfonic_acid,1763-23-1,Balbc_3T3,20,384,8.52E-07,1.69E-07,3.91E-05,0.004338169,A,-2.9
4719,Perfluoroheptanoic_acid,375-85-9,Balbc_3T3,20,384,1.18E-07,6.65E-06,3.99E-05,0.167389596,A,0.1
4720,Perfluoropentanoic_acid,2706-90-3,Balbc_3T3,20,384,3.99E-08,3.22E-05,4.00E-05,0.807984127,A,0.1
4721,Perfluorohexanesulfonic_acid,355-46-4,Balbc_3T3,20,384,6.76E-08,2.43E-05,3.99E-05,0.611011736,A,-2.9
4722,Perfluorodecanoic_acid,335-76-2,Balbc_3T3,20,384,1.62E-06,1.12E-07,3.84E-05,0.002941431,A,0.1
4723,cyclosporine A,59865-13-3,Balbc_3T3,20,384,6.46E-07,1.12E-05,2.62E-05,0.429281369,N,
4724,chlorpromazine,50-53-3,Balbc_3T3,20,384,1.39E-05,1.46E-06,2.56E-05,0.057239633,B,9.4
4725,PBDE 47,5436-43-1,Balbc_3T3,20,384,6.29E-06,1.23E-08,3.14E-05,3.94E-04,N,
4726,PBDE 99,60348-60-9,Balbc_3T3,20,384,7.06E-06,4.21E-09,3.14E-05,1.34E-04,N,
4727,PBDE 153,68631-49-2,Balbc_3T3,20,384,7.60E-06,1.17E-09,3.15E-05,3.72E-05,N,
4728,amiodarone,1951-25-3,Balbc_3T3,20,384,3.13E-05,2.06E-08,8.49E-06,2.43E-03,B,9
4729,Azathioprine,446-86-6,Balbc_3T3,20,384,1.08E-08,3.89E-05,3.90E-05,1.002652934,A,8.2
4730,Benzocaine,94-09-7,Balbc_3T3,20,384,1.44E-07,2.86E-05,3.14E-05,0.914027016,N,
4731,Butylated hydroxyanisole,25013-16-5,Balbc_3T3,20,384,9.20247E-07,4.96995E-06,2.78133E-05,0.179388945,N,
4732,Cetirizine dihydrochloride,83881-52-1,Balbc_3T3,20,384,9.23E-09,3.98E-05,4.00E-05,0.999530617,A,4.7
4733,Cyclamate,139-05-9,Balbc_3T3,20,384,8.58E-09,4.00E-05,4.00E-05,1.003896591,B,17.6
4734,Cyclophosphamide,6055-19-2,Balbc_3T3,20,384,1.94E-08,3.75E-05,3.77E-05,0.998549143,B,6.1
4735,Cypermethrin,67375-30-8,Balbc_3T3,20,384,5.91E-06,1.81E-08,3.14E-05,5.77E-04,N,
4736,DEET,134-62-3,Balbc_3T3,20,384,2.48E-07,2.39E-05,2.90E-05,0.825481961,N,
4737,Dexamethasone,50-02-2,Balbc_3T3,20,384,1.60E-07,2.78E-05,3.09E-05,0.901191512,N,
4738,Digoxin,20830-75-5,Balbc_3T3,20,384,4.82E-08,3.45E-05,3.53E-05,0.981824932,N,
4739,Fenazaquin,120928-09-8,Balbc_3T3,20,384,3.07E-06,1.26E-07,3.26E-05,0.003864529,N,
4740,Fenbuconazole,114369-43-6,Balbc_3T3,20,384,8.25E-07,6.94E-06,2.69E-05,0.259022637,N,
4741,Fluazinam,79622-59-6,Balbc_3T3,20,384,1.11E-06,1.52E-06,3.15E-05,0.048411384,N,
4742,Furosemide,54-31-9,Balbc_3T3,20,384,2.62E-08,3.58E-05,4.00E-05,0.898416352,A,3
4743,Glybenclamide,10238-21-8,Balbc_3T3,20,384,1.79E-07,4.42E-07,3.98E-05,0.011159392,A,5
4744,HC Red 3,2871-01-4,Balbc_3T3,20,384,1.13E-08,3.87E-05,3.88E-05,1.002502993,N,
4745,Hydralazine hydrochloride,304-20-1,Balbc_3T3,20,384,2.03E-08,3.73E-05,3.76E-05,0.998089327,B,6
4746,Ketoconazole,65277-42-1,Balbc_3T3,20,384,1.25E-06,8.14E-07,3.34E-05,0.024476679,B,6.6
