"","Chemical","CAS","Cell.type","FBS","Well","Q_cells","Q_media_free","Q_media","F_free_media"
"4284","Chlorpyrifos","2921-88-2","Balbc_3T3",20,384,4.42953e-07,3.23253e-07,3.69271e-05,0.00808133
"4285","DDD-p,p'","50-29-3","Balbc_3T3",20,384,2.54835e-06,2.04393e-08,2.44989e-05,0.000510983
"4286","DDT-o,p'","789-02-6","Balbc_3T3",20,384,2.16046e-06,3.89688e-08,2.65386e-05,0.000974221
"4287","DDT-p,p'","72-54-8","Balbc_3T3",20,384,1.58755e-06,7.92742e-08,2.98077e-05,0.00198185
"4288","Diazinon","333-41-5","Balbc_3T3",20,384,3.47861e-07,3.61028e-06,3.74007e-05,0.090257
"4289","Dicofol","115-32-2","Balbc_3T3",20,384,4.78707e-07,3.0412e-07,3.66922e-05,0.00760299
"4290","Dieldrin","60-57-1","Balbc_3T3",20,384,5.43748e-07,2.74166e-07,3.62675e-05,0.00685415
"4291","Disulfoton","298-04-4","Balbc_3T3",20,384,3.48728e-07,2.22997e-06,3.74284e-05,0.0557492
"4292","Endosulfan I","115-29-7","Balbc_3T3",20,384,3.48225e-07,3.4512e-06,3.74012e-05,0.0862801
"4293","Endrin","72-20-8","Balbc_3T3",20,384,7.92189e-07,1.95101e-07,3.4673e-05,0.00487753
"4294","Ethion","563-12-2","Balbc_3T3",20,384,5.10357e-07,2.88849e-07,3.64852e-05,0.00722121
"4295","Heptachlor","76-44-8","Balbc_3T3",20,384,1.56124e-06,8.16528e-08,2.99628e-05,0.00204132
"4296","Heptachlor epoxide B","1024-57-3","Balbc_3T3",20,384,4.54607e-07,3.16775e-07,3.68504e-05,0.00791938
"4297","Lindane","58-89-9","Balbc_3T3",20,384,3.45311e-07,4.40992e-06,3.74021e-05,0.110248
"4298","Methoxychlor-o,p'","72-43-5","Balbc_3T3",20,384,5.16894e-07,2.85866e-07,3.64425e-05,0.00714664
"4299","Parathion","56-38-2","Balbc_3T3",20,384,3.48226e-07,3.45122e-06,3.74013e-05,0.0862804
"4300","Trifluralin","1582-09-8","Balbc_3T3",20,384,7.12495e-07,2.16057e-07,3.51797e-05,0.00540142
"4301","Eugenol F","97-53-0","Balbc_3T3",20,384,9.45587e-08,3.26351e-05,3.92505e-05,0.815878
"4302","Methyl-antranilate","134-20-3","Balbc_3T3",20,384,4.65418e-08,3.68174e-05,3.96452e-05,0.920434
"4303","Lilyfore","285977-85-7","Balbc_3T3",20,384,2.99523e-07,1.15399e-05,3.76857e-05,0.288498
"4304","Damascone beta","23726-91-2","Balbc_3T3",20,384,3.4274e-07,1.17538e-06,3.75024e-05,0.0293845
"4305","Veloutone","14595-54-1","Balbc_3T3",20,384,6.6285e-07,2.30905e-07,3.54977e-05,0.00577261
"4306","Verdox","82356-51-2","Balbc_3T3",20,384,2.02173e-06,4.70411e-08,2.73052e-05,0.00117603
"4307","Nirvanol","1506-02-1","Balbc_3T3",20,384,1.0683e-06,1.40931e-07,3.29447e-05,0.00352328
"4308","Cetalox","3738-00-9","Balbc_3T3",20,384,7.64442e-07,2.01788e-07,3.48238e-05,0.00504469
"4309","Tonalide","21145-77-7","Balbc_3T3",20,384,1.0683e-06,1.40931e-07,3.29447e-05,0.00352328
"4310","Caffeine","8/2/1958","Balbc_3T3",20,384,6.26306e-09,3.99655e-05,3.99894e-05,0.999137
"4311","Lamotrigine","84057-84-1","Balbc_3T3",20,384,1.52708e-07,2.71686e-05,3.87852e-05,0.679215
"4312","Diclofenac","15307-79-6","Balbc_3T3",20,384,1.28474e-09,3.9814e-05,3.99748e-05,0.995351
"4313","2,4-Dichlorophenoxyacetic","94-75-7","Balbc_3T3",20,384,2.54939e-10,2.17917e-05,3.85437e-05,0.544794
"4314","(S)-Naproxen","22204-53-1","Balbc_3T3",20,384,5.0661e-10,1.29763e-05,3.80182e-05,0.324407
"4315","Ibuprofen","15687-27-1","Balbc_3T3",20,384,4.45325e-10,4.39422e-06,3.77078e-05,0.109856
"4316","Torasemide","56211-40-6","Balbc_3T3",20,384,5.20937e-08,9.22077e-06,3.77958e-05,0.230519
"4317","Warfarin","81-81-2","Balbc_3T3",20,384,1.88239e-09,2.44342e-05,3.87211e-05,0.610856
"4318","di-n-butylphthalate","84-74-2","Balbc_3T3",20,384,3.30571e-07,5.41488e-07,3.76534e-05,0.0135372
"4319","hexachlorophene","70-30-4","Balbc_3T3",20,384,2.02611e-08,7.7681e-09,1.98745e-05,0.000194202
"4320","hexamethylenetetramine","100-97-0","Balbc_3T3",20,384,5.78898e-09,3.9923e-05,3.99242e-05,0.998075
"4321","Malathion","121-75-5","Balbc_3T3",20,384,1.10261e-07,3.12114e-05,3.91264e-05,0.780286
"4322","pentachlorophenol","87-86-5","Balbc_3T3",20,384,8.60308e-10,2.84144e-07,3.66944e-05,0.00710361
"4323","2,2,2-trichloroethanol","115-20-8","Balbc_3T3",20,384,2.06551e-08,3.88321e-05,3.97815e-05,0.970801
"4324","diethylphthalate","84-66-2","Balbc_3T3",20,384,1.25678e-07,2.97854e-05,3.90026e-05,0.744636
"4325","4-chlorophenol","106-48-9","Balbc_3T3",20,384,1.1588e-07,3.06925e-05,3.90792e-05,0.767313
"4326","permethrin","52645-53-1","Balbc_3T3",20,384,2.08557e-06,4.32231e-08,2.69519e-05,0.00108058
"4327","Aniline","62-53-3","Balbc_3T3",20,384,1.036e-08,3.96766e-05,3.99426e-05,0.991916
"4328","4-fluoroaniline","371-40-4","Balbc_3T3",20,384,1.3882e-08,3.94104e-05,3.99026e-05,0.98526
"4329","2,4,6-trichlorophenol","6/2/1988","Balbc_3T3",20,384,3.44086e-07,4.70878e-06,3.74024e-05,0.117719
"4330","Allyl alcohol","107-18-6","Balbc_3T3",20,384,6.61899e-09,3.98873e-05,3.99307e-05,0.997182
"4331","N-methylaniline","100-61-8","Balbc_3T3",20,384,3.1117e-08,3.80173e-05,3.97063e-05,0.950432
"4332","3,4-dichloroaniline","95-76-1","Balbc_3T3",20,384,1.8101e-07,2.44637e-05,3.85663e-05,0.611592
"4333","4-decylaniline","37529-30-9","Balbc_3T3",20,384,1.85231e-06,5.82283e-08,2.82681e-05,0.00145571
"4334","naphthalene","91-20-3","Balbc_3T3",20,384,3.07275e-07,1.03151e-05,3.74494e-05,0.257878
"4335","1,2,4-trichlorobenzene","120-82-1","Balbc_3T3",20,384,3.35348e-07,2.29807e-06,3.59618e-05,0.0574516
"4336","1,2-dichlorobenzene","95-50-1","Balbc_3T3",20,384,2.96226e-07,7.37577e-06,3.41894e-05,0.184394
"4337","dichloromethane","9/2/1975","Balbc_3T3",20,384,1.23563e-08,3.04203e-05,3.09075e-05,0.760507
"4338","tetrachloroethylene","127-18-4","Balbc_3T3",20,384,2.47938e-07,6.61436e-06,2.89301e-05,0.165359
"4339","2,3-dimethyl-1,3-butadiene","513-81-5","Balbc_3T3",20,384,1.61497e-08,9.18671e-07,2.28208e-06,0.0229668
"4340","cyclosporine A","59865-13-3","Balbc_3T3",20,384,2.35474e-07,1.88708e-05,3.81524e-05,0.471771
"4341","chlorpromazine","50-53-3","Balbc_3T3",20,384,7.73939e-07,1.99626e-07,3.47888e-05,0.00499065
"4342","PBDE 47","5436-43-1","Balbc_3T3",20,384,2.44757e-06,2.4747e-08,2.50089e-05,0.000618675
"4343","PBDE 99","60348-60-9","Balbc_3T3",20,384,2.86086e-06,8.8751e-09,2.30862e-05,0.000221877
"4344","PBDE 153","68631-49-2","Balbc_3T3",20,384,3.04069e-06,2.45808e-09,2.27428e-05,6.1452e-05
"4345","amiodarone","1951-25-3","Balbc_3T3",20,384,2.97204e-06,5.16482e-09,2.27341e-05,0.000129121
"4346","PFBS","375-73-5","Balbc_3T3",20,384,2.36119e-08,3.86796e-05,3.98337e-05,0.966991
"4347","4:2 FTS","757124-72-4","Balbc_3T3",20,384,3.73233e-08,3.75718e-05,3.97126e-05,0.939296
"4348","PFNA","375-95-1","Balbc_3T3",20,384,1.52193e-06,8.53176e-08,3.01948e-05,0.00213294
"4349","PFHxA","307-24-4","Balbc_3T3",20,384,3.45418e-07,1.45806e-06,3.74787e-05,0.0364516
"4350","PFBA","375-22-4","Balbc_3T3",20,384,3.46961e-08,3.77724e-05,3.97207e-05,0.94431
"4351","PFOA","335-67-1","Balbc_3T3",20,384,3.46942e-07,1.72126e-06,3.74455e-05,0.0430315
"4352","6:2 FTS","27619-97-2","Balbc_3T3",20,384,2.46723e-07,1.764e-05,3.80521e-05,0.441
"4353","8:2 FTS","39108-34-4","Balbc_3T3",20,384,3.45904e-07,1.52909e-06,3.74702e-05,0.0382272
"4354","PFUnDA","2058-94-8","Balbc_3T3",20,384,1.20836e-12,1.12597e-07,3.16397e-05,0.00281492
"4355","PFOS","1763-23-1","Balbc_3T3",20,384,1.0718e-12,1.12597e-07,3.16397e-05,0.00281492
"4356","PFHpA","375-85-9","Balbc_3T3",20,384,3.34168e-07,6.61039e-06,3.74319e-05,0.16526
"4357","PFPeA","2706-90-3","Balbc_3T3",20,384,1.02966e-07,3.18384e-05,3.91474e-05,0.795959
"4358","PFHxS","355-46-4","Balbc_3T3",20,384,1.85713e-07,2.39885e-05,3.85229e-05,0.599712
"4359","PFDA","335-76-2","Balbc_3T3",20,384,7.88304e-13,6.06114e-08,2.77044e-05,0.00151529
"4360","Azathioprine","446-86-6","Balbc_3T3",20,384,6.50018e-09,3.99506e-05,3.99872e-05,0.998766
"4361","Benzocaine","94-09-7","Balbc_3T3",20,384,4.48543e-08,3.69584e-05,3.96592e-05,0.92396
"4362","Butylated hydroxyanisole","25013-16-5","Balbc_3T3",20,384,3.2395e-07,8.25371e-06,3.75215e-05,0.206343
"4363","Cetirizine dihydrochloride","83881-52-1","Balbc_3T3",20,384,8.77648e-09,3.97982e-05,3.99665e-05,0.994954
"4364","Cyclamate","139-05-9","Balbc_3T3",20,384,5.91914e-09,3.99861e-05,3.99927e-05,0.999651
"4365","Cyclophosphamide","6055-19-2","Balbc_3T3",20,384,8.64167e-09,3.98075e-05,3.99677e-05,0.995187
"4366","Cypermethrin","67375-30-8","Balbc_3T3",20,384,2.23334e-06,3.50592e-08,2.61415e-05,0.000876481
"4367","DEET","134-62-3","Balbc_3T3",20,384,8.06694e-08,3.3876e-05,3.93651e-05,0.8469
"4368","Dexamethasone","50-02-2","Balbc_3T3",20,384,5.01148e-08,3.65173e-05,3.96156e-05,0.912933
"4369","Digoxin","20830-75-5","Balbc_3T3",20,384,1.61855e-08,3.92569e-05,3.99015e-05,0.981423
"4370","Fenazaquin","120928-09-8","Balbc_3T3",20,384,8.6829e-07,1.77735e-07,3.41924e-05,0.00444337
"4371","Fenbuconazole","114369-43-6","Balbc_3T3",20,384,2.97896e-07,1.17437e-05,3.76972e-05,0.293592
"4372","Fluazinam","79622-59-6","Balbc_3T3",20,384,3.48816e-07,2.28259e-06,3.7426e-05,0.0570647
"4373","Furosemide","54-31-9","Balbc_3T3",20,384,6.89634e-10,3.56458e-05,3.95821e-05,0.891145
"4374","Glybenclamide","10238-21-8","Balbc_3T3",20,384,3.834e-07,3.60754e-07,3.73209e-05,0.00901885
"4375","HC Red 3","1/4/2871","Balbc_3T3",20,384,6.55252e-09,3.99473e-05,3.99867e-05,0.998683
"4376","Hydralazine hydrochloride","304-20-1","Balbc_3T3",20,384,8.84623e-09,3.97933e-05,3.99659e-05,0.994833
"4377","Ketoconazole","65277-42-1","Balbc_3T3",20,384,3.40867e-07,1.01776e-06,3.75391e-05,0.025444
"4378","Metformin","1115-70-4","Balbc_3T3",20,384,5.84633e-09,3.99902e-05,3.99934e-05,0.999754
"4379","Metoclopramide","364-62-5","Balbc_3T3",20,384,1.64688e-07,2.60698e-05,3.86958e-05,0.651745
"4380","Nitrofurantoin","67-20-9","Balbc_3T3",20,384,5.96501e-09,3.99834e-05,3.99923e-05,0.999585
"4381","Oxytetracycline hydrochloride","2058-46-0","Balbc_3T3",20,384,5.78501e-09,3.99934e-05,3.99941e-05,0.999835
"4382","Panthenol","16485-10-2 ","Balbc_3T3",20,384,5.84194e-09,3.99904e-05,3.99935e-05,0.99976
"4383","Paracetamol","103-90-2","Balbc_3T3",20,384,7.44363e-09,3.98891e-05,3.99786e-05,0.997227
"4384","Topiramate","97240-79-4","Balbc_3T3",20,384,5.79155e-09,3.99931e-05,3.9994e-05,0.999827
"4385","Trimellitic anhydride","552-30-7","Balbc_3T3",20,384,2.20931e-08,3.88028e-05,3.98508e-05,0.970069
"4386","Verapamil hydrochloride","152-11-4","Balbc_3T3",20,384,3.35999e-07,7.43092e-07,3.75946e-05,0.0185773
"4387","Warfarin","129-06-6","Balbc_3T3",20,384,1.33874e-07,2.90186e-05,3.89383e-05,0.725464
"4388","2,4-Dinitrophenol","51-28-5","FishRtgut",20,384,3.68982e-09,3.80633e-05,3.97969e-05,0.951582
"4389","Aldrin","309-00-2","FishRtgut",20,384,1.4461e-07,4.54309e-08,2.83285e-05,0.00113577
"4390","Azinphos-methyl","86-50-0","FishRtgut",20,384,1.05933e-08,2.31455e-05,3.86368e-05,0.578636
"4391","Chlorpyrifos","2921-88-2","FishRtgut",20,384,2.50811e-08,3.26668e-07,3.73171e-05,0.00816669
"4392","DDD-p,p'","50-29-3","FishRtgut",20,384,1.87774e-07,2.17276e-08,2.6043e-05,0.000543191
"4393","DDT-o,p'","789-02-6","FishRtgut",20,384,1.51159e-07,4.10381e-08,2.79478e-05,0.00102595
"4394","DDT-p,p'","72-54-8","FishRtgut",20,384,1.04124e-07,8.23356e-08,3.09589e-05,0.00205839
"4395","Diazinon","333-41-5","FishRtgut",20,384,1.79847e-08,3.64032e-06,3.77119e-05,0.0910079
"4396","Dicofol","115-32-2","FishRtgut",20,384,2.72819e-08,3.07593e-07,3.71114e-05,0.00768984
"4397","Dieldrin","60-57-1","FishRtgut",20,384,3.13341e-08,2.77726e-07,3.67385e-05,0.00694316
"4398","Disulfoton","298-04-4","FishRtgut",20,384,1.82496e-08,2.24855e-06,3.77404e-05,0.0562139
"4399","Endosulfan I","115-29-7","FishRtgut",20,384,1.8022e-08,3.47994e-06,3.77126e-05,0.0869986
"4400","Endrin","72-20-8","FishRtgut",20,384,4.7352e-08,1.98808e-07,3.53317e-05,0.00497019
"4401","Ethion","563-12-2","FishRtgut",20,384,2.9246e-08,2.92368e-07,3.69297e-05,0.00730919
"4402","Heptachlor","76-44-8","FishRtgut",20,384,1.02105e-07,8.47523e-08,3.11002e-05,0.00211881
"4403","Heptachlor epoxide B","1024-57-3","FishRtgut",20,384,2.57963e-08,3.2021e-07,3.725e-05,0.00800526
"4404","Lindane","58-89-9","FishRtgut",20,384,1.77775e-08,4.44635e-06,3.7711e-05,0.111159
"4405","Methoxychlor-o,p'","72-43-5","FishRtgut",20,384,2.96536e-08,2.89393e-07,3.68922e-05,0.00723483
"4406","Parathion","56-38-2","FishRtgut",20,384,1.80221e-08,3.47996e-06,3.77128e-05,0.0869989
"4407","Trifluralin","1582-09-8","FishRtgut",20,384,4.21238e-08,2.19743e-07,3.578e-05,0.00549358
"4408","Eugenol F","97-53-0","FishRtgut",20,384,6.27942e-09,3.27073e-05,3.93374e-05,0.817683
"4409","Methyl-antranilate","134-20-3","FishRtgut",20,384,4.29162e-09,3.68563e-05,3.96871e-05,0.921408
"4410","Lilyfore","285977-85-7","FishRtgut",20,384,1.53344e-08,1.16225e-05,3.79555e-05,0.290564
"4411","Damascone beta","23726-91-2","FishRtgut",20,384,1.82795e-08,1.185e-06,3.78093e-05,0.0296249
"4412","Veloutone","14595-54-1","FishRtgut",20,384,3.89092e-08,2.34567e-07,3.60608e-05,0.00586418
"4413","Verdox","82356-51-2","FishRtgut",20,384,1.39163e-07,4.93729e-08,2.86587e-05,0.00123432
"4414","Nirvanol","1506-02-1","FishRtgut",20,384,6.61034e-08,1.44559e-07,3.37927e-05,0.00361398
"4415","Cetalox","3738-00-9","FishRtgut",20,384,4.55247e-08,2.05485e-07,3.54619e-05,0.00513713
"4416","Tonalide","21145-77-7","FishRtgut",20,384,6.61034e-08,1.44559e-07,3.37927e-05,0.00361398
"4417","Caffeine","8/2/1958","FishRtgut",20,384,2.67968e-09,3.9969e-05,3.9993e-05,0.999226
"4418","Lamotrigine","84057-84-1","FishRtgut",20,384,9.07304e-09,2.72665e-05,3.8925e-05,0.681663
"4419","Diclofenac","15307-79-6","FishRtgut",20,384,5.92346e-10,3.98147e-05,3.99755e-05,0.995368
