,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
3246,Trimellitic anhydride,552-30-7,Balbc_3T3,2,384,5.84E-10,3.98E-05,3.99E-05,0.99407,A,3.3
3247,Verapamil hydrochloride,152-11-4,Balbc_3T3,2,384,7.37E-08,4.60E-06,2.71E-05,0.114946,B,9.2
3248,Warfarin,129-06-6,Balbc_3T3,2,384,1.72E-07,3.74E-05,3.86E-05,0.933906,N,
3249,Caffeine,58-08-2,FishRtgut,2,384,2.68E-09,4.00E-05,4.00E-05,0.999766,N,
3250,Lamotrigine,84057-84-1,FishRtgut,2,384,1.35E-08,3.70E-05,3.85E-05,0.924117,B,6.6
3251,Diclofenac,15307-79-6,FishRtgut,2,384,3.55E-07,3.96E-05,3.96E-05,0.990139,B,17.6
3252,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgut,2,384,1.75E-10,3.50E-05,3.77E-05,0.874358,A,2.7
3253,(S)-Naproxen,22204-53-1,FishRtgut,2,384,5.72E-10,2.97E-05,3.55E-05,0.743115,A,4.4
3254,Ibuprofen,15687-27-1,FishRtgut,2,384,1.27E-09,1.75E-05,3.08E-05,0.438638,A,5.4
3255,Torasemide,56211-40-6,FishRtgut,2,384,3.43E-10,2.59E-05,3.39E-05,0.648087,A,4
3256,Warfarin,81-81-2,FishRtgut,2,384,7.34E-10,3.60E-05,3.81E-05,0.90029,A,4.5
3257,di-n-butylphthalate,84-74-2,FishRtgut,2,384,1.14E-07,3.45E-06,2.71E-05,0.0861334,N,
3258,hexachlorophene,70-30-4,FishRtgut,2,384,3.29E-08,1.40E-08,3.66E-06,0.000350675,A,6.2
3259,hexamethylenetetramine,100-97-0,FishRtgut,2,384,5.38E-09,3.99E-05,3.99E-05,0.998271,B,6.4
3260,Malathion,121-75-5,FishRtgut,2,384,8.45E-09,3.81E-05,3.91E-05,0.952347,N,
3261,pentachlorophenol,87-86-5,FishRtgut,2,384,6.33E-10,1.57E-06,2.17E-05,0.0393002,A,5
3262,"2,2,2-trichloroethanol",115-20-8,FishRtgut,2,384,3.31E-09,3.97E-05,3.98E-05,0.992434,N,
3263,diethylphthalate,84-66-2,FishRtgut,2,384,9.59E-09,3.77E-05,3.89E-05,0.942982,N,
3264,4-chlorophenol,106-48-9,FishRtgut,2,384,8.85E-09,3.80E-05,3.90E-05,0.948963,N,
3265,permethrin,52645-53-1,FishRtgut,2,384,3.98E-07,1.25E-07,7.91E-06,0.00312436,N,
3266,Aniline,62-53-3,FishRtgut,2,384,2.85E-09,3.99E-05,3.99E-05,0.998077,N,
3267,4-fluoroaniline,371-40-4,FishRtgut,2,384,3.01E-09,3.99E-05,3.99E-05,0.996567,N,
3268,"2,4,6-trichlorophenol",88-06-2,FishRtgut,2,384,1.45E-08,1.85E-05,3.12E-05,0.461834,A,6.8
3269,Allyl alcohol,107-18-6,FishRtgut,2,384,2.69E-09,3.99E-05,3.99E-05,0.998256,N,
3270,N-methylaniline,100-61-8,FishRtgut,2,384,3.81E-09,3.95E-05,3.97E-05,0.988683,N,
3271,"3,4-dichloroaniline",95-76-1,FishRtgut,2,384,1.46E-08,3.61E-05,3.81E-05,0.901504,N,
3272,4-decylaniline,37529-30-9,FishRtgut,2,384,3.72E-07,1.81E-07,8.94E-06,0.00452137,N,
3273,naphthalene,91-20-3,FishRtgut,2,384,4.08E-08,2.70E-05,3.41E-05,0.674743,N,
3274,"1,2,4-trichlorobenzene",120-82-1,FishRtgut,2,384,7.40E-08,9.79E-06,2.41E-05,0.244873,N,
3275,"1,2-dichlorobenzene",95-50-1,FishRtgut,2,384,3.85E-08,1.89E-05,2.58E-05,0.473208,N,
3276,dichloromethane,75-09-2,FishRtgut,2,384,2.39E-09,3.08E-05,3.08E-05,0.769121,N,
3277,tetrachloroethylene,127-18-4,FishRtgut,2,384,2.55E-08,1.34E-05,1.80E-05,0.33608,N,
3278,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgut,2,384,8.56E-10,9.48E-07,1.09E-06,0.0237017,N,
3279,Eugenol F,97-53-0,FishRtgut,2,384,7.38E-09,3.84E-05,3.92E-05,0.961048,N,
3280,Methyl-antranilate,134-20-3,FishRtgut,2,384,4.58E-09,3.94E-05,3.97E-05,0.984087,N,
3281,Lilyfore,285977-85-7,FishRtgut,2,384,3.76E-08,2.85E-05,3.50E-05,0.713025,N,
3282,Damascone beta,23726-91-2,FishRtgut,2,384,1.04E-07,6.73E-06,2.75E-05,0.168367,N,
3283,Veloutone,14595-54-1,FishRtgut,2,384,2.01E-07,1.21E-06,1.97E-05,0.0302417,N,
3284,Verdox,82356-51-2,FishRtgut,2,384,3.91E-07,1.39E-07,8.17E-06,0.00346438,N,
3285,Nirvanol,1506-02-1,FishRtgut,2,384,2.72E-07,5.95E-07,1.44E-05,0.0148775,N,
3286,Cetalox,3738-00-9,FishRtgut,2,384,2.20E-07,9.94E-07,1.80E-05,0.0248494,N,
3287,Tonalide,21145-77-7,FishRtgut,2,384,2.72E-07,5.95E-07,1.44E-05,0.0148775,N,
3288,"2,4-Dinitrophenol",51-28-5,FishRtgut,2,384,5.63E-10,3.96E-05,3.98E-05,0.990333,A,4.1
3289,Aldrin,309-00-2,FishRtgut,2,384,3.98E-07,1.25E-07,7.90E-06,0.00312343,N,
3290,Azinphos-methyl,86-50-0,FishRtgut,2,384,1.63E-08,3.55E-05,3.79E-05,0.888237,N,
3291,Chlorpyrifos,2921-88-2,FishRtgut,2,384,1.50E-07,1.95E-06,2.40E-05,0.0486941,N,
3292,"DDD-p,p'",50-29-3,FishRtgut,2,384,4.53E-07,5.24E-08,6.33E-06,0.00131041,N,
3293,"DDT-o,p'",789-02-6,FishRtgut,2,384,4.06E-07,1.10E-07,7.61E-06,0.00275722,N,
3294,"DDT-p,p'",72-54-8,FishRtgut,2,384,3.41E-07,2.70E-07,1.04E-05,0.00674268,N,
3295,Diazinon,333-41-5,FishRtgut,2,384,7.71E-08,1.56E-05,3.02E-05,0.389939,N,
3296,Dicofol,115-32-2,FishRtgut,2,384,1.59E-07,1.79E-06,2.32E-05,0.0447304,N,
3297,Dieldrin,60-57-1,FishRtgut,2,384,1.74E-07,1.55E-06,2.18E-05,0.0386521,N,
3298,Disulfoton,298-04-4,FishRtgut,2,384,9.06E-08,1.12E-05,2.88E-05,0.279069,N,
3299,Endosulfan I,115-29-7,FishRtgut,2,384,7.84E-08,1.51E-05,3.00E-05,0.378642,N,
3300,Endrin,72-20-8,FishRtgut,2,384,2.26E-07,9.49E-07,1.77E-05,0.0237229,N,
3301,Ethion,563-12-2,FishRtgut,2,384,1.66E-07,1.66E-06,2.25E-05,0.0416099,N,
3302,Heptachlor,76-44-8,FishRtgut,2,384,3.38E-07,2.80E-07,1.05E-05,0.00701237,N,
3303,Heptachlor epoxide B,1024-57-3,FishRtgut,2,384,1.53E-07,1.89E-06,2.37E-05,0.0473462,N,
3304,Lindane,58-89-9,FishRtgut,2,384,7.07E-08,1.77E-05,3.09E-05,0.441903,N,
3305,"Methoxychlor-o,p'",72-43-5,FishRtgut,2,384,1.68E-07,1.64E-06,2.24E-05,0.0410054,N,
3306,Parathion,56-38-2,FishRtgut,2,384,7.84E-08,1.51E-05,3.00E-05,0.378648,N,
3307,Trifluralin,1582-09-8,FishRtgut,2,384,2.11E-07,1.10E-06,1.89E-05,0.0274825,N,
3308,Cisapride,81098-60-4,FishRtgut,2,384,1.93E-08,2.32E-05,3.29E-05,0.580028,B,7.8
3309,Citalopram hydrobromide,59729-33-8,FishRtgut,2,384,3.53E-08,2.93E-05,3.53E-05,0.732083,N,
3310,Dofetilide,115256-11-6,FishRtgut,2,384,7.12E-09,3.86E-05,3.93E-05,0.965203,B,8.4
3311,Moxifloxacin hydrochloride,186826-86-8,FishRtgut,2,384,1.82E-09,3.99E-05,3.99E-05,0.997217,A,6
3312,N-acetylpro-cainamide,32795-44-1,FishRtgut,2,384,1.03E-08,3.99E-05,3.99E-05,0.996664,B,9.2
3313,Quinidine sulfate,50-54-4,FishRtgut,2,384,9.22E-09,2.88E-05,3.51E-05,0.721066,B,9.3
3314,Sematilide,101526-83-4,FishRtgut,2,384,9.49E-09,3.99E-05,3.99E-05,0.997211,B,9.1
3315,Sotalol hydrochloride,959-24-0,FishRtgut,2,384,8.85E-09,4.00E-05,4.00E-05,0.999441,B,9
3316,Mifepristone,84371-65-3,FishRtgut,2,384,1.37E-07,2.18E-06,2.51E-05,0.0545826,N,
3317,Perfluorobutanesulfonic_acid,375-73-5,FishRtgut,2,384,1.74E-10,3.97E-05,3.99E-05,0.993501,A,-2.9
3318,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgut,2,384,1.73E-10,3.95E-05,3.97E-05,0.988094,A,1.4
3319,Perfluorononanoic_acid,375-95-1,FishRtgut,2,384,1.39E-12,3.08E-07,1.01E-05,0.0077067,A,0.1
3320,Perfluorohexanoic_acid,307-24-4,FishRtgut,2,384,3.55E-11,8.11E-06,2.79E-05,0.202805,A,0.1
3321,Perfluorobutanoic_acid,375-22-4,FishRtgut,2,384,1.73E-10,3.96E-05,3.98E-05,0.989152,A,0.1
3322,Perfluorooctanoic_acid,335-67-1,FishRtgut,2,384,4.05E-11,9.25E-06,2.82E-05,0.23121,A,0.1
3323,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgut,2,384,1.44E-10,3.31E-05,3.68E-05,0.82646,A,1.4
3324,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgut,2,384,3.68E-11,8.43E-06,2.80E-05,0.210648,A,1.4
3325,Perfluoroundecanoic_acid,2058-94-8,FishRtgut,2,384,1.73E-12,3.87E-07,1.12E-05,0.00968525,A,0.1
3326,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgut,2,384,1.70E-12,3.87E-07,1.12E-05,0.00968525,A,-2.9
3327,Perfluoroheptanoic_acid,375-85-9,FishRtgut,2,384,9.75E-11,2.23E-05,3.26E-05,0.557225,A,0.1
3328,Perfluoropentanoic_acid,2706-90-3,FishRtgut,2,384,1.67E-10,3.83E-05,3.91E-05,0.956856,A,0.1
3329,Perfluorohexanesulfonic_acid,355-46-4,FishRtgut,2,384,1.58E-10,3.59E-05,3.81E-05,0.898158,A,-2.9
3330,Perfluorodecanoic_acid,335-76-2,FishRtgut,2,384,7.46E-13,1.60E-07,7.47E-06,0.00400854,A,0.1
3331,cyclosporine A,59865-13-3,FishRtgut,2,384,2.20E-08,3.37E-05,3.71E-05,0.84157,N,
3332,chlorpromazine,50-53-3,FishRtgut,2,384,7.04E-09,1.00E-06,1.77E-05,0.025061,B,9.4
3333,PBDE 47,5436-43-1,FishRtgut,2,384,4.40E-07,6.50E-08,6.62E-06,0.00162443,N,
3334,PBDE 99,60348-60-9,FishRtgut,2,384,5.04E-07,2.14E-08,5.59E-06,0.00053534,N,
3335,PBDE 153,68631-49-2,FishRtgut,2,384,5.73E-07,5.88E-09,5.44E-06,0.000146902,N,
3336,amiodarone,1951-25-3,FishRtgut,2,384,2.41E-08,1.31E-08,3.60E-06,0.000328632,B,9
3337,Azathioprine,446-86-6,FishRtgut,2,384,2.60E-09,4.00E-05,4.00E-05,0.999687,A,8.2
3338,Benzocaine,94-09-7,FishRtgut,2,384,4.50E-09,3.94E-05,3.97E-05,0.984805,N,
3339,Butylated hydroxyanisole,25013-16-5,FishRtgut,2,384,4.92E-08,2.47E-05,3.35E-05,0.618186,N,
3340,Cetirizine dihydrochloride,83881-52-1,FishRtgut,2,384,9.32E-10,4.00E-05,4.00E-05,0.998938,A,4.7
3341,Cyclamate,139-05-9,FishRtgut,2,384,3.55E-07,3.96E-05,3.96E-05,0.991074,B,17.6
3342,Cyclophosphamide,6055-19-2,FishRtgut,2,384,4.74E-09,4.00E-05,4.00E-05,0.998887,B,6.1
3343,Cypermethrin,67375-30-8,FishRtgut,2,384,4.15E-07,9.72E-08,7.34E-06,0.00243125,N,
3344,DEET,134-62-3,FishRtgut,2,384,6.50E-09,3.87E-05,3.94E-05,0.968304,N,
3345,Dexamethasone,50-02-2,FishRtgut,2,384,4.77E-09,3.93E-05,3.96E-05,0.98255,N,
3346,Digoxin,20830-75-5,FishRtgut,2,384,3.11E-09,3.98E-05,3.99E-05,0.996198,N,
3347,Fenazaquin,120928-09-8,FishRtgut,2,384,2.40E-07,8.30E-07,1.67E-05,0.0207395,N,
3348,Fenbuconazole,114369-43-6,FishRtgut,2,384,3.70E-08,2.87E-05,3.51E-05,0.717868,N,
3349,Fluazinam,79622-59-6,FishRtgut,2,384,9.00E-08,1.14E-05,2.88E-05,0.283897,N,
3350,Furosemide,54-31-9,FishRtgut,2,384,2.20E-10,3.91E-05,3.95E-05,0.977755,A,3
3351,Glybenclamide,10238-21-8,FishRtgut,2,384,5.13E-10,2.29E-06,2.54E-05,0.0573001,A,5
3352,HC Red 3,2871-01-4,FishRtgut,2,384,2.69E-09,4.00E-05,4.00E-05,0.999666,N,
3353,Hydralazine hydrochloride,304-20-1,FishRtgut,2,384,4.50E-09,4.00E-05,4.00E-05,0.998821,B,6
3354,Ketoconazole,65277-42-1,FishRtgut,2,384,9.22E-08,5.99E-06,2.74E-05,0.149783,B,6.6
3355,Metformin,1115-70-4,FishRtgut,2,384,1.54E-08,4.00E-05,4.00E-05,0.99959,B,9.6
3356,Metoclopramide,364-62-5,FishRtgut,2,384,8.56E-09,3.66E-05,3.84E-05,0.91586,B,9
3357,Nitrofurantoin,67-20-9,FishRtgut,2,384,2.29E-09,4.00E-05,4.00E-05,0.999877,A,7.3
3358,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,2,384,8.03E-10,4.00E-05,4.00E-05,0.999974,A,4.5
3359,Panthenol,16485-10-2 ,FishRtgut,2,384,2.66E-09,4.00E-05,4.00E-05,0.999909,N,
3360,Paracetamol,103-90-2,FishRtgut,2,384,2.73E-09,4.00E-05,4.00E-05,0.999357,N,
3361,Topiramate,97240-79-4,FishRtgut,2,384,2.65E-09,4.00E-05,4.00E-05,0.999926,A,9.2
3362,Trimellitic anhydride,552-30-7,FishRtgut,2,384,2.69E-10,3.98E-05,3.99E-05,0.994077,A,3.3
3363,Verapamil hydrochloride,152-11-4,FishRtgut,2,384,5.01E-09,4.61E-06,2.72E-05,0.115144,B,9.2
3364,Warfarin,129-06-6,FishRtgut,2,384,1.02E-08,3.75E-05,3.88E-05,0.937707,N,
3365,Caffeine,58-08-2,FishRtgill,2,384,1.41E-09,4.00E-05,4.00E-05,0.999797,N,
3366,Lamotrigine,84057-84-1,FishRtgill,2,384,7.08E-09,3.70E-05,3.85E-05,0.924265,B,6.6
3367,Diclofenac,15307-79-6,FishRtgill,2,384,1.87E-07,3.98E-05,3.98E-05,0.994327,B,17.6
3368,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,2,384,9.17E-11,3.50E-05,3.77E-05,0.87436,A,2.7
3369,(S)-Naproxen,22204-53-1,FishRtgill,2,384,3.00E-10,2.97E-05,3.55E-05,0.74312,A,4.4
3370,Ibuprofen,15687-27-1,FishRtgill,2,384,6.67E-10,1.75E-05,3.08E-05,0.438645,A,5.4
3371,Torasemide,56211-40-6,FishRtgill,2,384,1.80E-10,2.59E-05,3.39E-05,0.648089,A,4
3372,Warfarin,81-81-2,FishRtgill,2,384,3.85E-10,3.60E-05,3.81E-05,0.900298,A,4.5
3373,di-n-butylphthalate,84-74-2,FishRtgill,2,384,6.00E-08,3.45E-06,2.71E-05,0.0862504,N,
3374,hexachlorophene,70-30-4,FishRtgill,2,384,1.73E-08,1.40E-08,3.66E-06,0.000350812,A,6.2
3375,hexamethylenetetramine,100-97-0,FishRtgill,2,384,2.82E-09,3.99E-05,3.99E-05,0.998335,B,6.4
3376,Malathion,121-75-5,FishRtgill,2,384,4.44E-09,3.81E-05,3.91E-05,0.952442,N,
3377,pentachlorophenol,87-86-5,FishRtgill,2,384,3.32E-10,1.57E-06,2.17E-05,0.0393005,A,5
3378,"2,2,2-trichloroethanol",115-20-8,FishRtgill,2,384,1.74E-09,3.97E-05,3.98E-05,0.992473,N,
3379,diethylphthalate,84-66-2,FishRtgill,2,384,5.03E-09,3.77E-05,3.89E-05,0.943089,N,
3380,4-chlorophenol,106-48-9,FishRtgill,2,384,4.65E-09,3.80E-05,3.90E-05,0.949062,N,
3381,permethrin,52645-53-1,FishRtgill,2,384,2.10E-07,1.26E-07,7.94E-06,0.00313919,N,
3382,Aniline,62-53-3,FishRtgill,2,384,1.50E-09,3.99E-05,4.00E-05,0.998111,N,
3383,4-fluoroaniline,371-40-4,FishRtgill,2,384,1.58E-09,3.99E-05,3.99E-05,0.996603,N,
3384,"2,4,6-trichlorophenol",88-06-2,FishRtgill,2,384,7.60E-09,1.85E-05,3.12E-05,0.461914,A,6.8
3385,Allyl alcohol,107-18-6,FishRtgill,2,384,1.41E-09,3.99E-05,3.99E-05,0.998288,N,
3386,N-methylaniline,100-61-8,FishRtgill,2,384,2.00E-09,3.95E-05,3.97E-05,0.988728,N,
3387,"3,4-dichloroaniline",95-76-1,FishRtgill,2,384,7.68E-09,3.61E-05,3.81E-05,0.90166,N,
3388,4-decylaniline,37529-30-9,FishRtgill,2,384,1.96E-07,1.82E-07,8.98E-06,0.00454141,N,
3389,naphthalene,91-20-3,FishRtgill,2,384,2.14E-08,2.70E-05,3.41E-05,0.67507,N,
3390,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,2,384,3.89E-08,9.80E-06,2.42E-05,0.245088,N,
3391,"1,2-dichlorobenzene",95-50-1,FishRtgill,2,384,2.02E-08,1.89E-05,2.58E-05,0.473423,N,
3392,dichloromethane,75-09-2,FishRtgill,2,384,1.26E-09,3.08E-05,3.08E-05,0.76914,N,
3393,tetrachloroethylene,127-18-4,FishRtgill,2,384,1.34E-08,1.34E-05,1.80E-05,0.336179,N,
3394,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,2,384,4.49E-10,9.48E-07,1.09E-06,0.0237016,N,
3395,Eugenol F,97-53-0,FishRtgill,2,384,3.88E-09,3.84E-05,3.92E-05,0.961132,N,
3396,Methyl-antranilate,134-20-3,FishRtgill,2,384,2.41E-09,3.94E-05,3.97E-05,0.98414,N,
3397,Lilyfore,285977-85-7,FishRtgill,2,384,1.98E-08,2.85E-05,3.50E-05,0.713344,N,
3398,Damascone beta,23726-91-2,FishRtgill,2,384,5.46E-08,6.74E-06,2.76E-05,0.168575,N,
3399,Veloutone,14595-54-1,FishRtgill,2,384,1.06E-07,1.21E-06,1.97E-05,0.030314,N,
3400,Verdox,82356-51-2,FishRtgill,2,384,2.06E-07,1.39E-07,8.21E-06,0.00348052,N,
3401,Nirvanol,1506-02-1,FishRtgill,2,384,1.43E-07,5.97E-07,1.45E-05,0.0149257,N,
3402,Cetalox,3738-00-9,FishRtgill,2,384,1.16E-07,9.97E-07,1.81E-05,0.0249145,N,
3403,Tonalide,21145-77-7,FishRtgill,2,384,1.43E-07,5.97E-07,1.45E-05,0.0149257,N,
3404,"2,4-Dinitrophenol",51-28-5,FishRtgill,2,384,2.95E-10,3.96E-05,3.98E-05,0.99034,A,4.1
3405,Aldrin,309-00-2,FishRtgill,2,384,2.10E-07,1.26E-07,7.94E-06,0.00313825,N,
3406,Azinphos-methyl,86-50-0,FishRtgill,2,384,8.54E-09,3.55E-05,3.79E-05,0.888408,N,
3407,Chlorpyrifos,2921-88-2,FishRtgill,2,384,7.87E-08,1.95E-06,2.40E-05,0.0487807,N,
3408,"DDD-p,p'",50-29-3,FishRtgill,2,384,2.39E-07,5.27E-08,6.36E-06,0.00131749,N,
3409,"DDT-o,p'",789-02-6,FishRtgill,2,384,2.14E-07,1.11E-07,7.65E-06,0.00277058,N,
3410,"DDT-p,p'",72-54-8,FishRtgill,2,384,1.80E-07,2.71E-07,1.04E-05,0.0067701,N,
3411,Diazinon,333-41-5,FishRtgill,2,384,4.05E-08,1.56E-05,3.02E-05,0.390296,N,
3412,Dicofol,115-32-2,FishRtgill,2,384,8.35E-08,1.79E-06,2.32E-05,0.0448148,N,
3413,Dieldrin,60-57-1,FishRtgill,2,384,9.18E-08,1.55E-06,2.19E-05,0.0387323,N,
3414,Disulfoton,298-04-4,FishRtgill,2,384,4.76E-08,1.12E-05,2.88E-05,0.27937,N,
3415,Endosulfan I,115-29-7,FishRtgill,2,384,4.12E-08,1.52E-05,3.01E-05,0.378995,N,
3416,Endrin,72-20-8,FishRtgill,2,384,1.19E-07,9.51E-07,1.78E-05,0.0237867,N,
3417,Ethion,563-12-2,FishRtgill,2,384,8.76E-08,1.67E-06,2.26E-05,0.0416923,N,
3418,Heptachlor,76-44-8,FishRtgill,2,384,1.78E-07,2.82E-07,1.06E-05,0.00704062,N,
3419,Heptachlor epoxide B,1024-57-3,FishRtgill,2,384,8.02E-08,1.90E-06,2.38E-05,0.0474322,N,
3420,Lindane,58-89-9,FishRtgill,2,384,3.71E-08,1.77E-05,3.09E-05,0.442274,N,
3421,"Methoxychlor-o,p'",72-43-5,FishRtgill,2,384,8.84E-08,1.64E-06,2.24E-05,0.0410874,N,
3422,Parathion,56-38-2,FishRtgill,2,384,4.12E-08,1.52E-05,3.01E-05,0.379001,N,
3423,Trifluralin,1582-09-8,FishRtgill,2,384,1.11E-07,1.10E-06,1.89E-05,0.0275515,N,
3424,Cisapride,81098-60-4,FishRtgill,2,384,1.01E-08,2.32E-05,3.29E-05,0.580161,B,7.8
3425,Citalopram hydrobromide,59729-33-8,FishRtgill,2,384,1.85E-08,2.93E-05,3.53E-05,0.73239,N,
3426,Dofetilide,115256-11-6,FishRtgill,2,384,3.74E-09,3.86E-05,3.93E-05,0.965285,B,8.4
3427,Moxifloxacin hydrochloride,186826-86-8,FishRtgill,2,384,9.57E-10,3.99E-05,3.99E-05,0.997239,A,6
3428,N-acetylpro-cainamide,32795-44-1,FishRtgill,2,384,5.40E-09,3.99E-05,3.99E-05,0.996785,B,9.2
3429,Quinidine sulfate,50-54-4,FishRtgill,2,384,4.84E-09,2.88E-05,3.51E-05,0.721145,B,9.3
3430,Sematilide,101526-83-4,FishRtgill,2,384,4.98E-09,3.99E-05,3.99E-05,0.997324,B,9.1
3431,Sotalol hydrochloride,959-24-0,FishRtgill,2,384,4.65E-09,4.00E-05,4.00E-05,0.999546,B,9
3432,Mifepristone,84371-65-3,FishRtgill,2,384,7.22E-08,2.19E-06,2.51E-05,0.0546717,N,
3433,Perfluorobutanesulfonic_acid,375-73-5,FishRtgill,2,384,9.16E-11,3.97E-05,3.99E-05,0.993503,A,-2.9
3434,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgill,2,384,9.06E-11,3.95E-05,3.97E-05,0.988097,A,1.4
3435,Perfluorononanoic_acid,375-95-1,FishRtgill,2,384,7.28E-13,3.08E-07,1.01E-05,0.0077067,A,0.1
3436,Perfluorohexanoic_acid,307-24-4,FishRtgill,2,384,1.86E-11,8.11E-06,2.79E-05,0.202806,A,0.1
3437,Perfluorobutanoic_acid,375-22-4,FishRtgill,2,384,9.09E-11,3.96E-05,3.98E-05,0.989154,A,0.1
3438,Perfluorooctanoic_acid,335-67-1,FishRtgill,2,384,2.13E-11,9.25E-06,2.82E-05,0.23121,A,0.1
3439,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgill,2,384,7.58E-11,3.31E-05,3.68E-05,0.826462,A,1.4
3440,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgill,2,384,1.93E-11,8.43E-06,2.80E-05,0.210648,A,1.4
3441,Perfluoroundecanoic_acid,2058-94-8,FishRtgill,2,384,9.09E-13,3.87E-07,1.12E-05,0.00968525,A,0.1
3442,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgill,2,384,8.93E-13,3.87E-07,1.12E-05,0.00968525,A,-2.9
3443,Perfluoroheptanoic_acid,375-85-9,FishRtgill,2,384,5.12E-11,2.23E-05,3.26E-05,0.557225,A,0.1
3444,Perfluoropentanoic_acid,2706-90-3,FishRtgill,2,384,8.79E-11,3.83E-05,3.91E-05,0.956858,A,0.1
3445,Perfluorohexanesulfonic_acid,355-46-4,FishRtgill,2,384,8.28E-11,3.59E-05,3.81E-05,0.898159,A,-2.9
3446,Perfluorodecanoic_acid,335-76-2,FishRtgill,2,384,3.92E-13,1.60E-07,7.47E-06,0.00400854,A,0.1
3447,cyclosporine A,59865-13-3,FishRtgill,2,384,1.15E-08,3.37E-05,3.71E-05,0.841789,N,
3448,chlorpromazine,50-53-3,FishRtgill,2,384,3.70E-09,1.00E-06,1.77E-05,0.0250631,B,9.4
3449,PBDE 47,5436-43-1,FishRtgill,2,384,2.32E-07,6.53E-08,6.66E-06,0.00163296,N,
3450,PBDE 99,60348-60-9,FishRtgill,2,384,2.66E-07,2.15E-08,5.62E-06,0.000538562,N,
3451,PBDE 153,68631-49-2,FishRtgill,2,384,3.03E-07,5.92E-09,5.48E-06,0.000147909,N,
